formation,residual_absolute,stock_surprise,volume_threshold,confirmation,hold,threshold_parent_events,volume_parent_events,confirmed_events,confirmation_attrition,portfolio_events,portfolio_clusters,net,net_ex_20250407,max_drawdown,recovery_days,unresolved,18m_net,18m_avg_month,18m_median_month,18m_negative_months,18m_zero_months,15m_net,15m_avg_month,15m_median_month,15m_negative_months,15m_zero_months,12m_net,12m_avg_month,12m_median_month,12m_negative_months,12m_zero_months
30,0.06,8.0,2.0,reclaim2,15,47,44,24,20,24,23,-0.08204687020810916,-0.08204687020810916,0.10481900120544439,525,True,-0.08204687020810918,-0.004558159456006065,0.0,8,5,-0.08228437872283766,-0.005485625248189177,-3.1580355948078107e-05,8,3,-0.07184056420942363,-0.005986713684118635,-1.5790177974039053e-05,6,3
30,0.06,8.0,2.0,no_new_low5,60,47,44,4,40,4,4,-0.08382906789092814,-0.08382906789092814,0.08382906789092814,540,True,-0.08382906789092814,-0.0046571704383848965,0.0,4,14,-0.08261783583539883,-0.005507855722359923,0.0,3,12,-0.08261783583539883,-0.006884819652949903,0.0,3,9
30,0.06,10.0,5.0,no_new_low5,60,36,28,4,24,3,3,-0.08261783583539883,-0.08261783583539883,0.08261783583539883,359,True,-0.08261783583539883,-0.004589879768633269,0.0,3,15,-0.08261783583539883,-0.005507855722359923,0.0,3,12,-0.08261783583539883,-0.006884819652949903,0.0,3,9
30,0.06,8.0,5.0,no_new_low5,60,47,33,3,30,3,3,-0.08261783583539883,-0.08261783583539883,0.08261783583539883,359,True,-0.08261783583539883,-0.004589879768633269,0.0,3,15,-0.08261783583539883,-0.005507855722359923,0.0,3,12,-0.08261783583539883,-0.006884819652949903,0.0,3,9
30,0.06,6.0,5.0,reclaim2,15,70,44,20,24,20,20,-0.09467503924899011,-0.09467503924899011,0.10651671882201343,507,True,-0.09467503924899011,-0.005259724402721672,0.0,8,5,-0.0830170428698802,-0.0055344695246586795,0.0,7,4,-0.09429344346768753,-0.007857786955640628,-0.002399999999999957,6,4
15,0.02,10.0,0.0,no_new_low5,30,292,292,68,224,60,57,-0.02603995019714246,-0.04877766073679546,0.08870972297103752,225,True,-0.026039950197142434,-0.0014466638998412464,-0.006398631269784118,11,1,-0.08344567710181637,-0.005563045140121092,-0.01147392246257317,11,0,-0.09353520207898984,-0.007794600173249153,-0.009769115020155865,9,0
30,0.04,6.0,0.0,no_new_low5,30,243,243,39,204,35,33,-0.09880655587092846,-0.09886888270117224,0.11221850510248366,458,True,-0.09880655587092846,-0.00548925310394047,0.0,8,5,-0.08350304358608293,-0.005566869572405529,0.0,7,5,-0.0606566904419563,-0.005054724203496358,0.0,5,5
15,0.04,10.0,0.0,reclaim2,60,81,81,40,41,40,40,-0.1409345876258994,-0.11364202439449134,0.21318164051077848,534,True,-0.14093458762589936,-0.007829699312549964,0.00048504771666196995,8,1,-0.08425243462219677,-0.005616828974813118,0.0009700954333239399,6,1,-0.03849798938621117,-0.003208165782184264,0.007305917654523544,5,0
30,0.04,10.0,0.0,reclaim2,15,89,89,44,45,43,43,-0.13337132065489143,-0.16639972206143724,0.1377705738930398,534,True,-0.13337132065489138,-0.007409517814160632,-0.006179013057538479,12,2,-0.08467489968368622,-0.0056449933122457475,-0.006440664271646574,10,1,-0.09049701119346329,-0.007541417599455274,-0.005891994575297595,8,1
15,0.04,8.0,2.0,no_new_low5,15,108,102,18,84,18,18,-0.11425655076989782,-0.11425655076989782,0.11781764611391865,541,True,-0.11425655076989782,-0.006347586153883212,0.0,8,5,-0.08628773937505785,-0.00575251595833719,0.0,7,4,-0.06843055056836778,-0.005702545880697314,-0.0008063701326495015,6,2
10,0.04,6.0,2.0,no_new_low5,60,134,127,26,101,24,23,-0.09418973460709872,-0.0834279907033723,0.1403111869534425,513,True,-0.09418973460709872,-0.005232763033727706,0.0,8,5,-0.0864630473778712,-0.005764203158524746,0.0,7,4,-0.07012937869658686,-0.005844114891382239,0.0,5,3
10,0.02,10.0,5.0,no_new_low5,15,301,220,43,177,41,39,-0.09817006694104054,-0.08426346418860506,0.09823740215095034,541,True,-0.09817006694104055,-0.005453892607835586,-0.00014358307199313462,9,2,-0.08703876034956656,-0.005802584023304438,-0.00028716614398626925,8,2,-0.06316072746711097,-0.0052633939555925815,-0.00014358307199313462,6,2
30,0.06,8.0,0.0,reclaim2,30,47,47,26,21,26,25,-0.1781728122842257,-0.1781728122842257,0.2369032369237789,534,True,-0.1781728122842257,-0.009898489571345873,0.0,8,5,-0.08745127004014969,-0.005830084669343313,0.0,7,3,-0.039886820319864846,-0.0033239016933220705,0.0,5,3
10,0.04,6.0,2.0,no_new_low5,30,134,127,26,101,24,23,-0.07697288332715899,-0.09365756610980445,0.11279265517376921,357,True,-0.076972883327159,-0.004276271295953277,0.0,8,5,-0.08746181896768013,-0.0058307879311786754,0.0,7,4,-0.09639346065295029,-0.008032788387745857,-0.0006341963348178697,6,3
15,0.02,8.0,2.0,reclaim2,15,475,413,199,214,179,167,-0.1917294438166046,-0.2066000625142319,0.22208053604273148,541,True,-0.19172944381660462,-0.010651635767589145,-0.003115552022820262,9,0,-0.0887902571708352,-0.00591935047805568,0.0034374734305132656,6,0,-0.10544029288010641,-0.008786691073342201,0.005400832312641331,5,0
10,0.04,6.0,0.0,reclaim2,15,134,134,68,66,61,59,-0.005907501959788314,0.006316140212735591,0.17395890857026317,226,True,-0.005907501959788286,-0.00032819455332157147,-0.0042798121129389854,9,1,-0.08895843291001605,-0.00593056219400107,-0.012223642172523917,8,1,-0.12849467589461022,-0.010707889657884185,-0.018304013629037545,7,1
30,0.02,8.0,5.0,reclaim2,30,453,229,110,119,100,97,-0.18429170234312475,-0.21173684359618572,0.21163223559692732,276,True,-0.1842917023431247,-0.010238427907951372,-0.0028563305708955112,12,0,-0.08929961812251694,-0.005953307874834462,-0.003013775418927665,10,0,-0.09689013497589113,-0.008074177914657595,-0.006243965446541542,9,0
10,0.04,6.0,2.0,reclaim2,15,134,127,66,61,61,59,-0.007460195295116573,-0.0186218822967497,0.19097021619484256,226,True,-0.007460195295116538,-0.000414455294173141,0.004754833331897746,8,1,-0.09051112624534431,-0.006034075083022954,0.0,7,1,-0.1534326984040955,-0.012786058200341293,-0.018304013629037545,7,1
30,0.06,10.0,5.0,reclaim2,30,36,28,13,15,13,13,-0.15095728580785306,-0.15095728580785306,0.1587761464155969,534,True,-0.15095728580785306,-0.00838651587821406,0.0,4,10,-0.09070390513315119,-0.006046927008876745,0.0,3,8,-0.09070390513315119,-0.007558658761095932,0.0,3,5
30,0.02,10.0,0.0,reclaim2,60,238,238,118,120,88,87,-0.1356617232256075,-0.1697875729596648,0.16344088380453314,540,True,-0.13566172322560746,-0.007536762401422637,-0.006331417240320762,10,1,-0.09094724134183622,-0.006063149422789082,0.0,7,1,-0.0765490451111926,-0.006379087092599384,0.00036300106879866463,5,1
30,0.02,6.0,5.0,no_new_low5,30,952,374,72,302,69,66,-0.0964048227353062,-0.1387138386855124,0.1615288554709841,359,True,-0.0964048227353062,-0.00535582348529479,-0.007270269817195304,11,1,-0.09121151334020722,-0.006080767556013815,-0.008510991590421898,10,1,-0.16610328718448172,-0.01384194059870681,-0.010314324018332984,9,1
10,0.04,8.0,0.0,reclaim2,15,99,99,49,50,44,43,-0.15306296919749396,-0.14083932702497,0.15306296919749396,540,True,-0.15306296919749393,-0.008503498288749663,-0.0017627606364422049,9,4,-0.09194778938465085,-0.00612985262564339,-0.0035255212728844097,8,2,-0.10472962160448661,-0.00872746846704055,-0.005961512560255397,7,1
30,0.04,10.0,5.0,reclaim2,30,89,73,36,37,36,36,-0.18640889137191968,-0.18640889137191968,0.18640889137191974,534,True,-0.1864088913719197,-0.010356049520662207,-0.007131382422444707,10,3,-0.09428979476862363,-0.006285986317908243,-0.005387447270867927,8,2,-0.06116062956865197,-0.005096719130720997,0.0,5,2
30,0.06,8.0,5.0,reclaim2,15,47,33,17,16,17,17,-0.08112556037195294,-0.08112556037195294,0.09314446756400735,399,True,-0.08112556037195294,-0.0045069755762196075,0.0,7,7,-0.09437894722594196,-0.0062919298150627976,0.0,7,5,-0.09366140202820117,-0.00780511683568343,-0.0026924564796905184,6,4
15,0.04,8.0,5.0,no_new_low5,15,108,80,14,66,14,14,-0.12262840092499017,-0.12262840092499017,0.126189496269011,541,True,-0.12262840092499017,-0.006812688940277232,0.0,7,7,-0.09465958953015019,-0.006310639302010012,0.0,6,6,-0.07680240072346012,-0.006400200060288343,0.0,5,4
15,0.04,8.0,2.0,reclaim2,30,108,102,47,55,46,46,-0.12119129353274015,-0.14339741106924575,0.14962513075764738,541,True,-0.12119129353274014,-0.006732849640707785,0.0,8,2,-0.09609871927340441,-0.0064065812848936275,0.0,6,2,-0.02833681405770326,-0.002361401171475272,0.0046392183102718105,4,1
30,0.04,10.0,5.0,reclaim2,15,89,73,36,37,36,36,-0.14400043232507925,-0.14400043232507925,0.1440004323250793,534,True,-0.14400043232507925,-0.008000024018059958,-0.00467293916454314,11,3,-0.09617149839890501,-0.006411433226593668,-0.004970431281807849,9,2,-0.07869147781780947,-0.006557623151484122,-0.004220332135823287,7,2
30,0.06,6.0,2.0,reclaim2,15,70,60,30,30,28,27,-0.10809790461534849,-0.10809790461534849,0.12034951350849704,507,True,-0.10809790461534849,-0.0060054391452971385,-1.5790177974039053e-05,9,3,-0.09711433598735962,-0.006474289065823975,-3.1580355948078107e-05,8,2,-0.07967932926524733,-0.006639944105437278,-1.5790177974039053e-05,6,2
30,0.04,10.0,5.0,no_new_low5,15,89,73,12,61,11,11,-0.1071268564324992,-0.1071268564324992,0.10758280757448081,527,True,-0.10712685643249918,-0.005951492024027732,0.0,7,11,-0.09774394997836844,-0.006516263331891229,0.0,6,9,-0.07849444915448156,-0.006541204096206797,0.0,4,8
30,0.02,6.0,2.0,no_new_low5,60,952,733,155,578,122,116,-0.16045096215146298,-0.21310337397518275,0.18555991381533876,387,True,-0.16045096215146293,-0.00891394234174794,-0.005302656246605749,9,1,-0.09868778144747392,-0.006579185429831594,0.0006614346560514048,6,1,-0.1562812472151829,-0.01302343726793191,0.0003307173280257024,5,1
15,0.04,6.0,2.0,no_new_low5,15,166,153,23,130,23,23,-0.15019673317386018,-0.15019673317386018,0.153757828517881,521,True,-0.15019673317386018,-0.008344262954103343,-0.0018251045040901213,10,3,-0.098938186815963,-0.0065958791210642,-0.000567810386275177,8,3,-0.09141027533328805,-0.0076175229444406705,-0.0018251045040901213,7,2
30,0.04,10.0,2.0,no_new_low5,15,89,83,15,68,14,14,-0.10380079232552829,-0.10380079232552829,0.11468171497964504,527,True,-0.10380079232552827,-0.005766710684751571,0.0,8,9,-0.09935904378274008,-0.006623936252182672,0.0,7,7,-0.0801095429588532,-0.0066757952465710995,0.0,5,6
10,0.04,10.0,5.0,no_new_low5,15,77,57,12,45,12,12,-0.09545274245170575,-0.09545274245170575,0.10397002912757944,311,True,-0.09545274245170576,-0.0053029301362058755,0.0,5,10,-0.09997637248939784,-0.006665091499293189,0.0,5,8,-0.10495832480134615,-0.008746527066778845,0.0,5,6
15,0.02,6.0,2.0,no_new_low5,60,868,729,138,591,120,119,-0.0562673711585671,-0.041195362869843315,0.21273299028312687,274,True,-0.056267371158567045,-0.003125965064364836,0.006527154545608097,8,0,-0.10006662911724082,-0.006671108607816055,0.006218941849490459,7,0,-0.19360221973467817,-0.016133518311223182,-0.007996312431929822,7,0
15,0.02,8.0,5.0,no_new_low5,15,475,280,66,214,64,62,-0.13598904482355856,-0.13390281562635234,0.13598904482355856,541,True,-0.13598904482355853,-0.0075549469346421405,-0.00017386223118709323,9,2,-0.10062032702295332,-0.006708021801530221,-0.00034772446237418646,8,2,-0.08064348620621747,-0.006720290517184789,-0.00017386223118709323,6,2
15,0.04,8.0,0.0,reclaim2,30,108,108,51,57,49,47,-0.12637120649648143,-0.15528286532940572,0.14291958946122874,541,True,-0.12637120649648143,-0.007020622583137857,-0.0009017683952881432,9,2,-0.1012786322371457,-0.006751908815809713,0.0,7,2,-0.04022226831786323,-0.003351855693155269,0.002763106192074427,5,1
30,0.06,10.0,0.0,reclaim2,30,36,36,18,18,18,18,-0.16317470359663788,-0.16317470359663788,0.18451924983451262,534,True,-0.16317470359663788,-0.009065261310924326,0.0,6,8,-0.10196130360258093,-0.006797420240172062,0.0,4,7,-0.07727918439728299,-0.006439932033106915,0.0,3,5
30,0.06,8.0,5.0,reclaim2,30,47,33,17,16,17,17,-0.10983771067033998,-0.10983771067033998,0.12919201714566264,534,True,-0.10983771067033998,-0.0061020950372411105,0.0,5,7,-0.10205078978055926,-0.006803385985370617,0.0,4,5,-0.07916845926557237,-0.006597371605464364,0.0,3,4
30,0.04,8.0,5.0,reclaim2,30,138,92,40,52,40,40,-0.14782008464500226,-0.14782008464500226,0.16393907949900577,309,True,-0.14782008464500226,-0.008212226924722349,0.0,8,2,-0.10448896570305086,-0.006965931046870057,0.001080941173942536,6,1,-0.08746402674281126,-0.007288668895234271,0.000540470586971268,5,1
10,0.02,8.0,2.0,no_new_low5,30,446,409,74,335,67,62,-0.2191208802030594,-0.2286606187420189,0.23012998460503103,540,True,-0.2191208802030594,-0.0121733822335033,-0.006437654718118966,12,1,-0.10543296639571384,-0.007028864426380923,-0.006431570347204428,10,1,-0.11729904446794051,-0.009774920372328376,-0.006437654718118966,8,1
10,0.04,8.0,5.0,no_new_low5,15,99,78,19,59,19,19,-0.11740216279379366,-0.11740216279379366,0.1261159394344085,525,True,-0.11740216279379367,-0.006522342377432982,0.0,8,7,-0.105833985120797,-0.007055599008053134,0.0,7,5,-0.12376889442199257,-0.010314074535166048,-0.007351443331454652,7,3
10,0.02,10.0,2.0,no_new_low5,15,301,288,51,237,46,43,-0.11719136741882276,-0.09346226935563935,0.11719136741882274,541,True,-0.11719136741882277,-0.006510631523267932,-0.0020625892370675332,11,1,-0.10606006082734878,-0.0070706707218232525,-0.002913977527576269,10,1,-0.07260559920407336,-0.0060504666003394466,-0.0007491835452725333,7,1
10,0.04,6.0,5.0,no_new_low5,30,134,97,21,76,20,20,-0.10053077643090302,-0.10053077643090302,0.1254222975174158,513,True,-0.10053077643090302,-0.005585043135050168,0.0,8,6,-0.10647645693945951,-0.007098430462630634,0.0,7,5,-0.09309399225365911,-0.007757832687804926,-0.00011901554478354996,6,3
15,0.04,6.0,5.0,no_new_low5,15,166,104,18,86,18,18,-0.13897395637802756,-0.13897395637802756,0.1425350517220484,507,True,-0.13897395637802756,-0.0077207753543348644,0.0,8,7,-0.10690862150838099,-0.007127241433892066,0.0,7,6,-0.08125112039287674,-0.006770926699406395,-0.0002839051931375885,6,4
30,0.04,10.0,2.0,reclaim2,15,89,83,40,43,40,40,-0.15457785698323143,-0.15457785698323143,0.15896281758412603,534,True,-0.1545778569832314,-0.008587658721290633,-0.005891994575297595,13,2,-0.10742335080817819,-0.007161556720545212,-0.006440664271646574,11,1,-0.08021706091140943,-0.006684755075950785,-0.005891994575297595,8,1
30,0.04,10.0,5.0,reclaim2,60,89,73,35,38,35,35,-0.1818618544796674,-0.1818618544796674,0.1818618544796674,534,True,-0.1818618544796674,-0.010103436359981522,-0.011811352385880934,11,3,-0.10912975532071734,-0.007275317021381155,-0.010526388748681502,9,2,-0.11345400184641163,-0.009454500153867637,-0.00852316742327108,7,2
15,0.04,10.0,0.0,no_new_low5,15,81,81,14,67,14,14,-0.10942890010001571,-0.1182216412652497,0.11195400342161377,450,True,-0.10942890010001571,-0.006079383338889762,0.0,8,8,-0.10942890010001571,-0.007295260006667715,-0.0030823986219050657,8,5,-0.09287049213986398,-0.007739207678321998,-0.0015411993109525329,6,4
15,0.04,10.0,5.0,no_new_low5,15,81,67,9,58,9,9,-0.10953452729394808,-0.10953452729394808,0.10953452729394808,450,True,-0.10953452729394808,-0.006085251516330449,0.0,6,12,-0.10953452729394808,-0.007302301819596539,0.0,6,9,-0.10035886713321329,-0.008363238927767774,0.0,5,7
30,0.02,6.0,0.0,reclaim2,60,952,952,464,488,288,264,-0.2549750314783825,-0.3058953436746299,0.3466415310698394,541,True,-0.25497503147838235,-0.014165279526576797,-0.00562597823341037,10,0,-0.11026848157199926,-0.00735123210479995,0.00039154118207370553,7,0,-0.09778063828794528,-0.00814838652399544,-0.0019042357530942708,6,0
30,0.06,10.0,2.0,reclaim2,30,36,33,16,17,16,16,-0.1715582271520052,-0.1715582271520052,0.1834355544148342,534,True,-0.1715582271520052,-0.009531012619555844,0.0,5,9,-0.11142865675025238,-0.0074285771166834914,0.0,4,7,-0.08674653754495443,-0.007228878128746202,0.0,3,5
30,0.06,6.0,0.0,reclaim2,15,70,70,34,36,31,30,-0.12379000533816761,-0.12379000533816761,0.1358260597643374,507,True,-0.12379000533816761,-0.006877222518787089,-1.5790177974039053e-05,9,3,-0.11280643671017873,-0.007520429114011916,-3.1580355948078107e-05,8,2,-0.08905047334836377,-0.0074208727790303144,-1.5790177974039053e-05,6,2
15,0.02,10.0,5.0,reclaim2,15,292,198,95,103,88,84,-0.05930697970261688,-0.06879619212149074,0.15300164558817023,274,True,-0.0593069797026168,-0.0032948322057009334,-0.009308143273365375,10,0,-0.11412464667121938,-0.007608309778081292,-0.009713668620796033,9,0,-0.14976800981547006,-0.012480667484622504,-0.009827980164805458,8,0
15,0.04,10.0,5.0,reclaim2,15,81,67,32,35,32,32,-0.09845249517033403,-0.09845249517033403,0.14912203265738852,275,True,-0.09845249517033403,-0.005469583065018557,0.0,8,4,-0.11447791552987806,-0.007631861035325204,0.0,7,3,-0.13505387190743687,-0.011254489325619739,-0.008885102890037909,7,1
10,0.02,10.0,0.0,no_new_low5,15,301,301,52,249,47,44,-0.12590752153688559,-0.10217842347370218,0.12590752153688567,541,True,-0.12590752153688559,-0.006994862307604755,-0.0020625892370675332,11,1,-0.1147762149454116,-0.00765174766302744,-0.002913977527576269,10,1,-0.08132175332213618,-0.006776812776844682,-0.0007491835452725333,7,1
30,0.04,10.0,2.0,reclaim2,30,89,83,40,43,40,40,-0.2071268106578137,-0.2071268106578137,0.21118184203745496,534,True,-0.2071268106578137,-0.011507045036545205,-0.009166037918733435,11,2,-0.11513152432746665,-0.007675434955164443,-0.008875317574021487,9,1,-0.05732023992219702,-0.004776686660183085,-5.848897087090601e-05,6,1
30,0.06,8.0,2.0,reclaim2,30,47,44,24,20,24,23,-0.20711481228418754,-0.20711481228418754,0.2369032369237789,534,True,-0.20711481228418754,-0.011506378460232641,0.0,8,5,-0.11639327004011152,-0.0077595513360074345,0.0,7,3,-0.06882882031982668,-0.0057357350266522234,0.0,5,3
15,0.02,8.0,2.0,no_new_low5,15,475,413,89,324,83,80,-0.15415215766596324,-0.15206592846875694,0.1584730776263621,541,True,-0.15415215766596319,-0.008564008759220178,-0.00463021058171059,10,0,-0.11878343986535797,-0.007918895991023864,-0.008628512303165413,9,0,-0.10156346878566186,-0.008463622398805154,-0.005170245607727375,7,0
30,0.04,8.0,5.0,reclaim2,60,138,92,40,52,39,39,-0.17119638288878458,-0.17119638288878458,0.17119638288878458,534,True,-0.17119638288878455,-0.00951091016048803,-0.0012180861353323063,11,2,-0.11902716177426206,-0.007935144118284138,-0.0009115667306744922,9,1,-0.08126186566956227,-0.006771822139130189,-0.0012180861353323063,7,1
10,0.02,8.0,2.0,no_new_low5,60,446,409,74,335,65,61,-0.2723160451199667,-0.24958256889806463,0.2803381206984086,541,True,-0.27231604511996665,-0.01512866917333148,-0.00828079094789169,10,1,-0.11969332619108744,-0.00797955507940583,-0.008189493731153739,8,1,-0.11779684074100646,-0.009816403395083871,-0.0040947468655768695,6,1
30,0.04,10.0,0.0,reclaim2,30,89,89,44,45,43,43,-0.21354866500062628,-0.22277398282588998,0.21760290138715688,534,True,-0.21354866500062628,-0.011863814722257015,-0.004786868102593597,10,2,-0.12046954907797511,-0.008031303271865008,-0.00011697794174181202,8,1,-0.0718835824979692,-0.005990298541497433,-5.848897087090601e-05,6,1
10,0.02,8.0,0.0,no_new_low5,30,446,446,78,368,71,65,-0.23872282572142922,-0.2523027496069029,0.24968397087246455,540,True,-0.2387228257214292,-0.013262379206746066,-0.003908488159371058,11,1,-0.12074159692727035,-0.008049439795151356,-0.0013732372297086109,9,1,-0.1366478603460112,-0.011387321695500933,-0.003846970354353103,7,1
15,0.04,10.0,2.0,no_new_low5,15,81,78,12,66,12,12,-0.12074674458684775,-0.12074674458684775,0.12074674458684775,450,True,-0.12074674458684775,-0.006708152477047097,0.0,8,9,-0.12074674458684775,-0.008049782972456516,-0.0030823986219050657,8,6,-0.09539559546146203,-0.007949632955121836,-0.0015411993109525329,6,5
10,0.04,8.0,0.0,no_new_low5,15,99,99,22,77,21,20,-0.13321094152837404,-0.11740216279379366,0.1417686400991738,525,True,-0.13321094152837404,-0.007400607862687447,-0.0028619436875567663,9,6,-0.12164276385537737,-0.008109517590358491,-0.005723887375113533,8,4,-0.12376889442199257,-0.010314074535166048,-0.007351443331454652,7,3
15,0.04,10.0,2.0,reclaim2,15,81,78,38,40,38,38,-0.11070112251695927,-0.11070112251695927,0.15906167175055405,275,True,-0.11070112251695925,-0.006150062362053291,-0.0006211301147434059,9,2,-0.12166206628910445,-0.00811080441927363,0.0,7,2,-0.14526063059943206,-0.012105052549952672,-0.004028268579639892,6,1
10,0.04,8.0,2.0,no_new_low5,15,99,95,21,74,20,20,-0.1332309393165426,-0.11740216279379366,0.14178844045171313,525,True,-0.13323093931654262,-0.007401718850919035,-0.0028619436875567663,9,6,-0.12166276164354595,-0.008110850776236396,-0.005723887375113533,8,4,-0.12376889442199257,-0.010314074535166048,-0.007351443331454652,7,3
15,0.02,10.0,5.0,reclaim2,30,292,198,95,103,84,80,-0.21216260213552357,-0.2454195745964955,0.22152925597438508,525,True,-0.2121626021355235,-0.011786811229751304,-0.009830821186225854,12,0,-0.12268809749429965,-0.008179206499619977,-0.005747397870492053,10,0,-0.14707632556402517,-0.012256360463668764,-0.009830821186225854,9,0
30,0.02,8.0,0.0,reclaim2,60,453,453,238,215,164,152,-0.2529814860607533,-0.28601949925992753,0.27451616284616753,540,True,-0.25298148606075327,-0.014054527003375181,-0.016667537792062526,12,0,-0.12283757120468108,-0.008189171413645406,-0.004585861911163055,9,0,-0.11308135613150805,-0.009423446344292338,-0.004188508671309928,7,0
10,0.04,6.0,0.0,reclaim2,60,134,134,68,66,59,57,-0.0745761778632219,-0.06776467626577776,0.16514040735633181,458,True,-0.07457617786322189,-0.004143120992401216,0.0022151253969697757,8,1,-0.12284118641625606,-0.008189412427750405,0.0,7,1,-0.09858842789054233,-0.00821570232421186,0.0022151253969697757,5,1
15,0.02,6.0,0.0,no_new_low5,30,868,868,164,704,142,136,-0.06796930464347861,-0.09161254415306264,0.23901325694243764,267,True,-0.06796930464347857,-0.0037760724801932538,-0.004273241757876788,9,0,-0.12408790040788749,-0.008272526693859165,-0.010164962457836142,8,0,-0.24639004613379764,-0.020532503844483137,-0.016717811351439175,8,0
10,0.04,8.0,5.0,reclaim2,15,99,78,43,35,41,40,-0.18570639969463565,-0.18570639969463565,0.18570639969463565,540,True,-0.18570639969463565,-0.010317022205257535,-0.0017627606364422049,9,5,-0.12459121988179256,-0.008306081325452836,-0.0035255212728844097,8,3,-0.10439006162109087,-0.008699171801757572,-0.005961512560255397,7,1
30,0.02,8.0,2.0,reclaim2,60,453,386,197,189,145,138,-0.26103260947561957,-0.29905597862240174,0.28241923289454535,540,True,-0.2610326094756195,-0.014501811637534417,-0.014952553184193848,13,0,-0.1250148061797735,-0.0083343204119849,-0.004585861911163055,10,0,-0.14074030945181026,-0.011728359120984189,-0.004399357794930608,8,0
15,0.04,6.0,2.0,reclaim2,60,166,153,72,81,65,64,-0.0980238741531723,-0.0852900467745054,0.17159503878076807,388,True,-0.09802387415317229,-0.005445770786287349,-0.008102932780644886,10,1,-0.1254093264687606,-0.00836062176458404,-0.00808911620354779,8,1,-0.1562692258050769,-0.013022435483756409,-0.015765779320243364,6,1
15,0.04,10.0,0.0,reclaim2,15,81,81,40,41,40,40,-0.11468226941750077,-0.09965848685804443,0.16196703023767825,392,True,-0.11468226941750076,-0.006371237189861153,-0.0006211301147434059,9,1,-0.12564321318964597,-0.008376214212643064,0.0,7,1,-0.13421799494051723,-0.011184832911709769,-0.003539512261987174,6,0
15,0.02,10.0,2.0,reclaim2,30,292,263,124,139,104,96,-0.19036780752716345,-0.24509781416634327,0.21311676438511856,525,True,-0.19036780752716337,-0.010575989307064632,-0.008523467941877468,11,0,-0.1256917971533322,-0.00837945314355548,-0.013914244501959655,9,0,-0.16802166583311862,-0.014001805486093219,-0.01676490683495668,8,0
15,0.04,6.0,0.0,no_new_low5,15,166,166,26,140,26,26,-0.17928549438546204,-0.18807823555069603,0.18284658972948287,521,True,-0.17928549438546204,-0.00996030524363678,-0.0018251045040901213,10,2,-0.12802694802756487,-0.008535129868504325,-0.000567810386275177,8,2,-0.1292917777101239,-0.010774314809176991,-0.0018251045040901213,7,2
15,0.02,8.0,0.0,no_new_low5,15,475,475,102,373,92,87,-0.16437428650627856,-0.16228805730907228,0.16869520646667746,541,True,-0.1643742865062785,-0.00913190480590436,-0.00463021058171059,10,0,-0.12900556870567326,-0.008600371247044884,-0.008628512303165413,9,0,-0.11178559762597715,-0.009315466468831428,-0.00534151632595946,7,0
10,0.04,10.0,2.0,no_new_low5,15,77,74,15,59,14,14,-0.12494215427803346,-0.10911337775528451,0.13318176637987933,388,True,-0.12494215427803346,-0.006941230793224081,0.0,6,9,-0.12946578431572553,-0.008631052287715036,0.0,6,7,-0.10495832480134615,-0.008746527066778845,0.0,5,6
10,0.04,10.0,0.0,no_new_low5,15,77,77,15,62,14,14,-0.12494215427803346,-0.10911337775528451,0.13318176637987933,388,True,-0.12494215427803346,-0.006941230793224081,0.0,6,9,-0.12946578431572553,-0.008631052287715036,0.0,6,7,-0.10495832480134615,-0.008746527066778845,0.0,5,6
15,0.04,8.0,5.0,reclaim2,30,108,80,39,41,38,38,-0.14642600895904823,-0.14642600895904823,0.15198487718180853,541,True,-0.1464260089590482,-0.008134778275502678,0.0018761121181973834,6,3,-0.12970754600150203,-0.008647169733433468,0.0,5,3,-0.05121178305985018,-0.004267648588320848,0.0046392183102718105,3,2
15,0.02,8.0,5.0,reclaim2,15,475,280,140,140,131,126,-0.22819150267180943,-0.23768071509068334,0.24312514111574535,541,True,-0.22819150267180943,-0.012677305703989413,-0.010218664230678905,11,0,-0.13007401969821286,-0.00867160131321419,-0.004418347510941275,8,0,-0.14642910855632513,-0.012202425713027093,0.002500222374458412,6,0
15,0.02,8.0,0.0,reclaim2,15,475,475,226,249,194,180,-0.25705900899681794,-0.27274257407396707,0.28741010122294486,541,True,-0.2570590089968179,-0.014281056055378771,-0.005600459549141861,10,0,-0.13050199595882342,-0.008700133063921561,0.0013828723654245624,7,0,-0.14796497804761646,-0.012330414837301372,-0.0011020351608970365,6,0
10,0.04,8.0,5.0,reclaim2,60,99,78,43,35,40,39,-0.17058562652159215,-0.17058562652159215,0.22672121630181807,540,True,-0.17058562652159215,-0.009476979251199565,0.0,7,5,-0.13061050825975717,-0.008707367217317146,0.0,6,3,-0.06896772320741174,-0.005747310267284311,0.000711707114235907,5,1
30,0.04,8.0,2.0,reclaim2,30,138,125,57,68,57,56,-0.2779012526178542,-0.30982931017181103,0.2779906447931941,534,True,-0.27790125261785414,-0.015438958478769674,-0.008694893172108527,11,0,-0.13090202270313633,-0.008726801513542421,-0.0016208167578375954,8,0,-0.12469877680414422,-0.010391564733678684,-0.004768223813949616,7,0
