variant,gap_tail,minimum_reclaim_fraction,auction_state,horizon,cost_bps_per_side,full_net_simple_return,standard_max_drawdown,max_recovery_days,recovery_unresolved,selected_events_recent,symbol_count_recent,signal_days_recent,post_signal_invalid_days,median_events_per_active_day,top_5_day_profit_share,top_10_day_profit_share,top_symbol_profit_share,average_month_18m,negative_months_18m,zero_months_18m,average_month_15m,negative_months_15m,zero_months_15m,average_month_12m,negative_months_12m,zero_months_12m
tail15_reclaim25_anomaly_ge2_1200_c20,0.15,0.25,anomaly_ge2,1200,20,-0.1505953209186699,0.21862837486427983,,True,126,69,102,4,1.0,,,,-0.00836640671770388,10,1,0.00011100973455687261,8,1,-0.0023995122194321295,7,1
tail15_reclaim25_anomaly_ge2_final_c5,0.15,0.25,anomaly_ge2,final,5,0.4206064743201991,0.1531486186532656,62.0,False,131,72,102,0,1.0,0.7573853613938617,1.1817678991809402,0.2281593310118306,0.023367026351122172,7,1,0.03661861456840386,4,1,0.03317895050619595,3,1
tail15_reclaim25_anomaly_ge2_final_c10,0.15,0.25,anomaly_ge2,final,10,0.318606474320199,0.18042412912928024,62.0,False,131,72,102,0,1.0,0.9841645158863706,1.5287173011110564,0.28649855461199686,0.017700359684455505,7,1,0.03115194790173719,4,1,0.027595617172862616,3,1
tail15_reclaim25_anomaly_ge2_final_c20,0.15,0.25,anomaly_ge2,final,20,0.11460647432019908,0.2353159286110009,161.0,False,131,72,102,0,1.0,2.648726333814984,4.07533023164439,0.7615651288504771,0.006367026351122174,7,1,0.020218614568403858,4,1,0.016428950506195947,3,1
tail15_reclaim50_all_1200_c5,0.15,0.5,all,1200,5,0.06914502848950105,0.26786604198539044,339.0,False,255,94,172,9,1.0,3.320590330535619,5.676764697813499,1.2648025940801262,0.0038413904716389463,9,0,0.012196771517419673,6,0,0.025543309278733915,3,0
tail15_reclaim50_all_1200_c10,0.15,0.5,all,1200,10,-0.09385497151049904,0.3111009104573522,,True,255,94,172,9,1.0,,,,-0.005214165083916609,11,0,0.0033301048507530058,8,0,0.01579330927873392,5,0
tail15_reclaim50_all_1200_c20,0.15,0.5,all,1200,20,-0.419854971510499,0.49447385394224497,,True,255,94,172,9,1.0,,,,-0.02332527619502772,11,0,-0.014403228482580327,8,0,-0.003706690721266079,5,0
tail15_reclaim50_all_final_c5,0.15,0.5,all,final,5,0.09061430080426809,0.2865577979595828,141.0,False,275,97,172,0,1.0,2.9803331195965934,4.928162827450027,0.9528941175466141,0.005034127822459338,10,0,0.013209490878449715,7,0,0.021300950046532405,4,0
tail15_reclaim50_all_final_c10,0.15,0.5,all,final,10,-0.081385699195732,0.3427967879788276,,True,275,97,172,0,1.0,,,,-0.004521427733096217,13,0,0.0037428242117830478,10,0,0.011134283379865738,7,0
tail15_reclaim50_all_final_c20,0.15,0.5,all,final,20,-0.4253856991957321,0.49188096283323846,,True,275,97,172,0,1.0,,,,-0.02363253884420733,13,0,-0.015190509121550285,10,0,-0.009199049953467596,7,0
tail15_reclaim50_participation_q50_1200_c5,0.15,0.5,participation_q50,1200,5,0.2093313745168121,0.1469005754680436,185.0,False,164,86,128,4,1.0,1.1633851618323634,1.9502739951585246,0.46939416137915735,0.011629520806489565,9,0,0.018123026794567683,6,0,0.025170048192684574,4,0
tail15_reclaim50_participation_q50_1200_c10,0.15,0.5,participation_q50,1200,10,0.08533137451681205,0.16834419622657523,243.0,False,164,86,128,4,1.0,2.7953729372053715,4.667140759726826,1.1163411527245157,0.004740631917600673,12,0,0.011389693461234345,9,0,0.01758671485935124,6,0
tail15_reclaim50_participation_q50_1200_c20,0.15,0.5,participation_q50,1200,20,-0.16266862548318795,0.23932469227840492,,True,164,86,128,4,1.0,,,,-0.0090371458601771,14,0,-0.0020769732054323167,11,0,0.0024200481926845777,8,0
tail15_reclaim50_participation_q50_final_c5,0.15,0.5,participation_q50,final,5,0.3756701425351846,0.14786555847424637,180.0,False,172,86,128,0,1.0,0.7748397420527915,1.2755473791048124,0.26359573027598526,0.020870563474176925,7,0,0.0294956223009819,5,0,0.03866019844683221,3,0
tail15_reclaim50_participation_q50_final_c10,0.15,0.5,participation_q50,final,10,0.24767014253518452,0.18040004750771527,78.0,False,172,86,128,0,1.0,1.1551015128852529,1.8943949436780925,0.3917510789604439,0.013759452363065812,9,0,0.022495622300981895,6,0,0.030826865113498872,4,0
tail15_reclaim50_participation_q50_final_c20,0.15,0.5,participation_q50,final,20,-0.008329857464815432,0.25820372282082593,141.0,False,172,86,128,0,1.0,,,,-0.00046276985915640637,10,0,0.008495622300981904,7,0,0.015160198446832215,5,0
tail15_reclaim50_participation_q67_1200_c5,0.15,0.5,participation_q67,1200,5,0.2392073333844187,0.15412131194622392,180.0,False,123,73,107,3,1.0,1.0062894366624415,1.6533325773640963,0.37017191389669435,0.013289296299134374,8,0,0.02061618806760042,5,0,0.028326319357908917,3,0
tail15_reclaim50_participation_q67_1200_c10,0.15,0.5,participation_q67,1200,10,0.13520733338441865,0.17076949985776893,185.0,False,123,73,107,3,1.0,1.743336007424691,2.8510974026300673,0.6401119987402155,0.007511518521356595,10,0,0.014882854734267082,7,0,0.021742986024575583,4,0
tail15_reclaim50_participation_q67_1200_c20,0.15,0.5,participation_q67,1200,20,-0.07279266661558137,0.2094694882324325,,True,123,73,107,3,1.0,,,,-0.004044037034198957,11,0,0.003416188067600422,8,0,0.008576319357908918,5,0
tail15_reclaim50_participation_q67_final_c5,0.15,0.5,participation_q67,final,5,0.43674453499422683,0.11713764542556936,129.0,False,128,73,107,0,1.0,0.5873258604416263,0.9827917177588364,0.2075141243807374,0.024263585277457048,6,0,0.0314296024225609,4,0,0.041375867716960564,2,0
tail15_reclaim50_participation_q67_final_c10,0.15,0.5,participation_q67,final,10,0.3297445349942268,0.1336851386946251,136.0,False,128,73,107,0,1.0,0.7627461052934986,1.2713748592561218,0.2672695083754529,0.0183191408330126,7,0,0.02549626908922756,5,0,0.03454253438362723,3,0
tail15_reclaim50_participation_q67_final_c20,0.15,0.5,participation_q67,final,20,0.11574453499422677,0.17858048680274677,,True,128,73,107,0,1.0,2.086589745431252,3.449224723989548,0.7182253551888717,0.006430251944123716,10,0,0.0136296024225609,7,0,0.020875867716960567,4,0
tail15_reclaim50_participation_q80_1200_c5,0.15,0.5,participation_q80,1200,5,0.30728877795606196,0.12238679397554274,,True,80,53,70,2,1.0,0.7964757403007917,1.2896858330160434,0.28815837989923604,0.017071598775336774,6,2,0.019911365592677654,4,2,0.028193451929549158,3,0
tail15_reclaim50_participation_q80_1200_c10,0.15,0.5,participation_q80,1200,10,0.23928877795606193,0.14133668623860246,,True,80,53,70,2,1.0,1.0019193501531545,1.6143923959763757,0.3616878198647776,0.013293820997558995,6,2,0.01591136559267765,4,2,0.02344345192954916,3,0
tail15_reclaim50_participation_q80_1200_c20,0.15,0.5,participation_q80,1200,20,0.10328877795606192,0.1826951681289183,,True,80,53,70,2,1.0,2.2243273805254304,3.5464257668976282,0.7991946274371643,0.005738265442003443,6,2,0.007911365592677652,4,2,0.01394345192954916,3,0
tail15_reclaim50_participation_q80_final_c5,0.15,0.5,participation_q80,final,5,0.3826323798113276,0.1408289419574285,,True,83,54,70,0,1.0,0.707202194868982,1.1694697680436525,0.2575308137314575,0.021257354433962643,4,2,0.02301059325143185,3,2,0.032207258454430815,2,0
tail15_reclaim50_participation_q80_final_c10,0.15,0.5,participation_q80,final,10,0.3126323798113275,0.157791215513281,,True,83,54,70,0,1.0,0.8495551836019049,1.3993336222177617,0.3077297842838355,0.01736846554507375,4,2,0.018877259918098518,3,2,0.027290591787764152,2,0
tail15_reclaim50_participation_q80_final_c20,0.15,0.5,participation_q80,final,20,0.17263237981132754,0.19532106689289797,,True,83,54,70,0,1.0,1.4805939598924611,2.4183006740694344,0.530257581068281,0.009590687767295974,4,2,0.010610593251431849,3,2,0.01745725845443082,2,0
tail15_reclaim50_anomaly_ge1_1200_c5,0.15,0.5,anomaly_ge1,1200,5,0.35749428760072627,0.13284872960860492,185.0,False,171,85,125,4,1.0,0.6985232982328619,1.1743977569021513,0.24769021348931622,0.019860793755595903,8,0,0.027024749902469846,5,0,0.03551776895048644,3,0
tail15_reclaim50_anomaly_ge1_1200_c10,0.15,0.5,anomaly_ge1,1200,10,0.23649428760072622,0.15330345369956488,202.0,False,171,85,125,4,1.0,1.0347737839969506,1.7329826171343303,0.3659616360931042,0.013138571533373682,10,0,0.02042474990246984,7,0,0.027934435617153097,5,0
tail15_reclaim50_anomaly_ge1_1200_c20,0.15,0.5,anomaly_ge1,1200,20,-0.005505712399273818,0.20691584891108575,,True,171,85,125,4,1.0,,,,-0.00030587291107076153,11,0,0.007224749902469848,8,0,0.012767768950486437,6,0
tail15_reclaim50_anomaly_ge1_final_c5,0.15,0.5,anomaly_ge1,final,5,0.48226042337886943,0.11920604847280095,125.0,False,180,86,125,0,1.0,0.5611044276339622,0.9235475985774808,0.20206165974343068,0.026792245743270528,5,0,0.034607887395607294,3,0,0.03983943952850998,2,0
tail15_reclaim50_anomaly_ge1_final_c10,0.15,0.5,anomaly_ge1,final,10,0.35726042337886943,0.13959811459038252,129.0,False,180,86,125,0,1.0,0.7434309580629074,1.2186921008006222,0.2638029163296296,0.01984780129882608,8,0,0.02774122072894063,5,0,0.03208943952850998,4,0
tail15_reclaim50_anomaly_ge1_final_c20,0.15,0.5,anomaly_ge1,final,20,0.10726042337886943,0.18379672441171035,198.0,False,180,86,125,0,1.0,2.3829708179286038,3.8727281024544884,0.8190005111783837,0.005958912409937194,11,0,0.014007887395607295,8,0,0.016589439528509983,7,0
tail15_reclaim50_anomaly_ge1_5_1200_c5,0.15,0.5,anomaly_ge1_5,1200,5,0.3062313209117393,0.0961574147401077,,True,100,64,88,3,1.0,0.7977066056114619,1.3012271042653685,0.2891534287002464,0.017012851161763296,9,0,0.022739057343572608,6,0,0.026029438134745776,5,0
tail15_reclaim50_anomaly_ge1_5_1200_c10,0.15,0.5,anomaly_ge1_5,1200,10,0.22123132091173928,0.12121116388063248,,True,100,64,88,3,1.0,1.0815952576257513,1.7559742144301749,0.3912096897507715,0.012290628939541073,11,0,0.017872390676905936,8,0,0.02044610480141244,7,0
tail15_reclaim50_anomaly_ge1_5_1200_c20,0.15,0.5,anomaly_ge1_5,1200,20,0.05123132091173932,0.17711079692679899,,True,100,64,88,3,1.0,4.475440872028721,7.1924066837969685,1.6112767531262229,0.0028461844950966324,11,0,0.008139057343572608,8,0,0.009279438134745778,7,0
tail15_reclaim50_anomaly_ge1_5_final_c5,0.15,0.5,anomaly_ge1_5,final,5,0.6083712509632182,0.07807799816037941,52.0,False,104,65,88,0,1.0,0.4564070250338968,0.755346330590962,0.1670696295423903,0.0337984028312899,4,0,0.04214781718485909,2,0,0.041177187967078616,2,0
tail15_reclaim50_anomaly_ge1_5_final_c10,0.15,0.5,anomaly_ge1_5,final,10,0.5203712509632182,0.08590913316157857,56.0,False,104,65,88,0,1.0,0.5239815079398874,0.8638659249910688,0.1885968130272484,0.028909513942401013,6,0,0.03708115051819242,3,0,0.03542718796707862,3,0
tail15_reclaim50_anomaly_ge1_5_final_c20,0.15,0.5,anomaly_ge1_5,final,20,0.3443712509632182,0.11562555787742874,,True,104,65,88,0,1.0,0.7627376328122335,1.2472905065410866,0.26465728270795746,0.01913173616462324,8,0,0.026947817184859096,5,0,0.023927187967078628,5,0
tail15_reclaim50_anomaly_ge2_1200_c5,0.15,0.5,anomaly_ge2,1200,5,-0.09546263464937929,0.18653393133740026,,True,46,34,41,0,1.0,,,,-0.005303479702743294,9,6,-0.004293603286381004,7,5,-0.006347678720775535,7,3
tail15_reclaim50_anomaly_ge2_1200_c10,0.15,0.5,anomaly_ge2,1200,10,-0.13646263464937933,0.21432147074492403,,True,46,34,41,0,1.0,,,,-0.007581257480521071,9,6,-0.006560269953047671,7,5,-0.009097678720775534,7,3
tail15_reclaim50_anomaly_ge2_1200_c20,0.15,0.5,anomaly_ge2,1200,20,-0.2184626346493793,0.2717765555529862,,True,46,34,41,0,1.0,,,,-0.012136813036076628,10,6,-0.011093603286381004,8,5,-0.014597678720775534,8,3
tail15_reclaim50_anomaly_ge2_final_c5,0.15,0.5,anomaly_ge2,final,5,0.04774950885706858,0.13266235180404592,,True,46,34,41,0,1.0,3.4317189064618083,4.710034234951338,1.5384447152001837,0.0026527504920593656,6,6,0.003240422239494763,5,5,0.0027363581586768763,5,3
tail15_reclaim50_anomaly_ge2_final_c10,0.15,0.5,anomaly_ge2,final,10,0.006749508857068579,0.15470644326580196,,True,46,34,41,0,1.0,23.53695590053119,31.839623588884432,10.43927507121806,0.0003749727142815882,6,6,0.0009737555728280962,5,5,-1.364184132312257e-05,5,3
tail15_reclaim50_anomaly_ge2_final_c20,0.15,0.5,anomaly_ge2,final,20,-0.07525049114293142,0.20024864196565306,,True,46,34,41,0,1.0,,,,-0.0041805828412739676,7,6,-0.0035595777605052364,6,5,-0.0055136418413231246,6,3
