variant_id,timeframe,lookback_bars,z_threshold,mode,protective_stop,cost_bps_per_side,net_simple_return,gross_simple_return,maximum_drawdown,trades,active_sessions,positive_months,negative_months,monthly_average,monthly_median,recent12_average_month,forced_exit,broker_margin,direct_short,holdout_rows_loaded
15m__r3__z0__long__stop0.02,15m,3,0.0,long,0.02,5.0,-29.11831344927984,-1.628650255771558,29.928966523579025,296558,1255,0,60,-0.48530522415466404,-0.47019932578816126,-0.4619668383997256,next_bar_close,False,False,0
15m__r3__z0.5__long_short__stop0.02,15m,3,0.5,long_short,0.02,5.0,-29.22409364107388,-1.7344344112703225,30.10146564481883,237448,1255,0,60,-0.48706822735123134,-0.4677008998046628,-0.4641844391587207,next_bar_close,False,True,0
15m__r3__z0.5__long__stop0.02,15m,3,0.5,long,0.02,5.0,-29.421103516794815,-1.9311980655142,30.270580300072787,118066,1255,0,60,-0.49035172527991366,-0.4685517783418922,-0.4609642508782697,next_bar_close,False,False,0
15m__r3__z1__long_short__stop0.02,15m,3,1.0,long_short,0.02,5.0,-29.517231180153,-2.0275854715320856,30.54750553335277,127559,1255,0,60,-0.49195385300255,-0.46598957409568964,-0.47044387688079703,next_bar_close,False,True,0
15m__r3__z1__long__stop0.02,15m,3,1.0,long,0.02,5.0,-29.627322951061366,-2.1983229510613604,30.6437542521833,64113,1255,0,60,-0.4937887158510227,-0.46837864605909096,-0.4672708305528124,next_bar_close,False,False,0
15m__r1__z0__long__stop0.005,15m,1,0.0,long,0.005,5.0,-31.315905973903252,-1.3167535127319927,32.149358193656525,324995,1255,0,60,-0.521931766231721,-0.5127071490415456,-0.48201750528233017,next_bar_close,False,False,0
15m__r1__z0__long_short__stop0.005,15m,1,0.0,long_short,0.005,5.0,-31.378702350934645,-1.3795965300968254,32.25320838926427,654855,1255,0,60,-0.5229783725155774,-0.5146037945684087,-0.4851828989903417,next_bar_close,False,True,0
15m__r1__z0__long__stop0.01,15m,1,0.0,long,0.01,5.0,-31.561056491797785,-1.561904030626523,32.56035760423643,324995,1255,0,60,-0.5260176081966297,-0.5129197628444704,-0.4705740572886335,next_bar_close,False,False,0
15m__r1__z0__long_short__stop0.01,15m,1,0.0,long_short,0.01,5.0,-31.64287627524417,-1.6437704544063485,32.68150530147767,654855,1255,0,60,-0.5273812712540695,-0.5122165167434425,-0.47488366492116896,next_bar_close,False,True,0
15m__r1__z0.5__long_short__stop0.005,15m,1,0.5,long_short,0.005,5.0,-31.665718514577442,-1.666718522952265,32.559832998309055,259680,1255,0,60,-0.5277619752429573,-0.5151384053316238,-0.4841878488449218,next_bar_close,False,True,0
15m__r1__z0.5__long__stop0.005,15m,1,0.5,long,0.005,5.0,-31.68610365426684,-1.6869532969316388,32.51016115426216,129504,1255,0,60,-0.5281017275711141,-0.5172724026906437,-0.48237420697455063,next_bar_close,False,False,0
15m__r1__z1__long__stop0.005,15m,1,1.0,long,0.005,5.0,-31.82055759745608,-1.8776220573343276,32.63403581254498,69604,1255,0,60,-0.530342626624268,-0.5261373165112113,-0.4689872809255677,next_bar_close,False,False,0
15m__r1__z1__long_short__stop0.005,15m,1,1.0,long_short,0.005,5.0,-31.869029610152598,-1.870389157979024,32.70485116656285,138862,1255,0,60,-0.5311504935025433,-0.5135750131000494,-0.47988947156015455,next_bar_close,False,True,0
15m__r1__z0.5__long__stop0.01,15m,1,0.5,long,0.01,5.0,-31.99636912365908,-1.997218766323876,33.02502036896584,129504,1255,0,60,-0.5332728187276513,-0.5199062600527851,-0.46939416530844785,next_bar_close,False,False,0
15m__r1__z1__long__stop0.01,15m,1,1.0,long,0.01,5.0,-32.014202649519106,-2.0712671093973496,33.06936579665893,69604,1255,0,60,-0.5335700441586517,-0.5117758791109298,-0.4536530954998153,next_bar_close,False,False,0
15m__r1__z0.5__long_short__stop0.01,15m,1,0.5,long_short,0.01,5.0,-32.04572476162198,-2.04672476999681,33.14465086811729,259680,1255,0,60,-0.5340954126936998,-0.5096762381537556,-0.4706599160785319,next_bar_close,False,True,0
15m__r1__z1__long_short__stop0.01,15m,1,1.0,long_short,0.01,5.0,-32.22911551211616,-2.2304750599425835,33.2667027501163,138862,1255,0,60,-0.537151925201936,-0.5076596774942235,-0.4610671493876875,next_bar_close,False,True,0
15m__r1__z0__long_short__stop0.02,15m,1,0.0,long_short,0.02,5.0,-32.35496029536466,-2.35585447452684,33.41940673861332,654855,1255,0,60,-0.5392493382560777,-0.5274850803963846,-0.47487212977682525,next_bar_close,False,True,0
15m__r1__z0__long__stop0.02,15m,1,0.0,long,0.02,5.0,-32.371749273079914,-2.372596811908644,33.40648310791671,324995,1255,0,60,-0.5395291545513318,-0.5197726432955148,-0.4682923972802046,next_bar_close,False,False,0
15m__r1__z0.5__long__stop0.02,15m,1,0.5,long,0.02,5.0,-33.00618446214148,-3.0070341048062854,34.08151009535816,129504,1255,0,60,-0.5501030743690248,-0.5286517160943642,-0.466807421504945,next_bar_close,False,False,0
15m__r1__z0.5__long_short__stop0.02,15m,1,0.5,long_short,0.02,5.0,-33.00815715196001,-3.0091571603348393,34.14295673311634,259680,1255,0,60,-0.550135952532667,-0.5325585121560291,-0.471824067953368,next_bar_close,False,True,0
15m__r1__z1__long__stop0.02,15m,1,1.0,long,0.02,5.0,-33.21434395691916,-3.271408416797399,34.3064105882903,69604,1255,0,60,-0.553572399281986,-0.5413633313531756,-0.4473395799287599,next_bar_close,False,False,0
15m__r1__z1__long_short__stop0.02,15m,1,1.0,long_short,0.02,5.0,-33.39220358319318,-3.393563131019603,34.45762319202274,138862,1255,0,60,-0.5565367263865528,-0.5381842498658533,-0.4618615490473417,next_bar_close,False,True,0
5m__r6__z1__long_short__stop0.005,5m,6,1.0,long_short,0.005,5.0,-86.68464151631446,2.060358483685539,92.73955312655882,412474,1255,0,60,-1.4447440252719077,-1.449864659867044,-1.502112267264575,next_bar_close,False,True,0
5m__r6__z1__long__stop0.005,5m,6,1.0,long,0.005,5.0,-86.87013598760396,1.7028640123960335,93.02879171986244,207146,1255,0,60,-1.4478355997933996,-1.462496492203857,-1.4940636502559892,next_bar_close,False,False,0
5m__r6__z0.5__long_short__stop0.005,5m,6,0.5,long_short,0.005,5.0,-87.24791895247068,1.4970810475293128,93.39143919948819,771537,1255,0,60,-1.4541319825411783,-1.4697149805686176,-1.5023795888282523,next_bar_close,False,True,0
5m__r6__z0__long_short__stop0.005,5m,6,0.0,long_short,0.005,5.0,-87.51194988748709,1.233050112512908,93.7858969746323,1946312,1255,0,60,-1.458532498124785,-1.4605994358579741,-1.4965815756992968,next_bar_close,False,True,0
5m__r6__z1__long_short__stop0.01,5m,6,1.0,long_short,0.01,5.0,-87.62057857256856,1.124421427431443,94.58607445275022,412474,1255,0,60,-1.4603429762094757,-1.4448972674472245,-1.4475849835693595,next_bar_close,False,True,0
5m__r6__z1__long__stop0.01,5m,6,1.0,long,0.01,5.0,-87.66149957415008,0.9115004258499131,94.75866754297485,207146,1255,0,60,-1.4610249929025014,-1.4536479871338612,-1.4420592693719685,next_bar_close,False,False,0
5m__r6__z0.5__long__stop0.005,5m,6,0.5,long,0.005,5.0,-87.67165387040122,1.07234612959878,93.90736795366884,383684,1255,0,60,-1.461194231173354,-1.474511279524873,-1.5048781214566826,next_bar_close,False,False,0
5m__r6__z0__long__stop0.005,5m,6,0.0,long,0.005,5.0,-87.84002243682146,0.9049775631785411,94.13687556351087,964045,1255,0,60,-1.4640003739470242,-1.4777278403990561,-1.4948997331846927,next_bar_close,False,False,0
5m__r6__z0.5__long_short__stop0.01,5m,6,0.5,long_short,0.01,5.0,-88.132329570022,0.6126704299780175,94.9190543853255,771537,1255,0,60,-1.4688721595003666,-1.4548870668248042,-1.4615199810165882,next_bar_close,False,True,0
5m__r6__z0__long_short__stop0.01,5m,6,0.0,long_short,0.01,5.0,-88.16543886439594,0.5795611356040591,94.95952246794016,1946312,1255,0,60,-1.4694239810732657,-1.4601491261953738,-1.4643245327319583,next_bar_close,False,True,0
5m__r6__z1__long_short__stop0.02,5m,6,1.0,long_short,0.02,5.0,-88.23826348913627,0.5067365108637362,95.28289541129661,412474,1255,0,60,-1.4706377248189377,-1.4456544639335516,-1.4377557657089526,next_bar_close,False,True,0
5m__r6__z1__long__stop0.02,5m,6,1.0,long,0.02,5.0,-88.35915242452012,0.21384757547987565,95.64033557343197,207146,1255,0,60,-1.4726525404086688,-1.4532476862960575,-1.4332255219555126,next_bar_close,False,False,0
5m__r6__z0.5__long__stop0.01,5m,6,0.5,long,0.01,5.0,-88.3677761855628,0.3762238144372094,95.2419292221721,383684,1255,0,60,-1.4727962697593795,-1.4681181915926158,-1.461456639146869,next_bar_close,False,False,0
5m__r6__z0__long__stop0.01,5m,6,0.0,long,0.01,5.0,-88.3774544729286,0.36754552707139243,95.24269311693325,964045,1255,0,60,-1.4729575745488102,-1.4643534291216933,-1.460722228455172,next_bar_close,False,False,0
5m__r6__z0__long_short__stop0.02,5m,6,0.0,long_short,0.02,5.0,-88.57248296205225,0.17251703794776274,95.42190929872419,1946312,1255,0,60,-1.476208049367537,-1.461547295744218,-1.4580606796483557,next_bar_close,False,True,0
5m__r6__z0.5__long_short__stop0.02,5m,6,0.5,long_short,0.02,5.0,-88.66832222803524,0.07667777196476558,95.5213297000812,771537,1255,0,60,-1.477805370467254,-1.4659524251913099,-1.4540070239771798,next_bar_close,False,True,0
5m__r6__z0__long__stop0.02,5m,6,0.0,long,0.02,5.0,-88.94321230347691,-0.19821230347692026,95.9344143063044,964045,1255,0,60,-1.4823868717246154,-1.4714822332814101,-1.4552721098015968,next_bar_close,False,False,0
5m__r6__z0.5__long__stop0.02,5m,6,0.5,long,0.02,5.0,-89.03186398641793,-0.2878639864179273,96.0542451601089,383684,1255,0,60,-1.4838643997736323,-1.4745153473137882,-1.4542894635887686,next_bar_close,False,False,0
5m__r3__z1__long__stop0.005,5m,3,1.0,long,0.005,5.0,-90.08193693819766,2.2660630618023436,97.0559433334225,215908,1255,0,60,-1.501365615636628,-1.499944094425714,-1.591815578586292,next_bar_close,False,False,0
5m__r3__z1__long__stop0.01,5m,3,1.0,long,0.01,5.0,-90.33752397957144,2.0104760204285603,97.82154266511544,215908,1255,0,60,-1.5056253996595241,-1.519835196632377,-1.546097414789436,next_bar_close,False,False,0
5m__r3__z1__long_short__stop0.005,5m,3,1.0,long_short,0.005,5.0,-90.38633235475447,2.1236676452455225,97.40851527595022,430410,1255,0,60,-1.5064388725792417,-1.5136336392157534,-1.6124720681222744,next_bar_close,False,True,0
5m__r3__z0.5__long__stop0.005,5m,3,0.5,long,0.005,5.0,-90.48405382409014,2.025946175909855,98.00245518266915,401671,1255,0,60,-1.5080675637348357,-1.506131203287271,-1.591603457903191,next_bar_close,False,False,0
5m__r3__z0.5__long_short__stop0.005,5m,3,0.5,long_short,0.005,5.0,-90.52834313043644,1.9816568695635555,97.77890257837036,806339,1255,0,60,-1.5088057188406077,-1.5011335739362552,-1.5986693836588348,next_bar_close,False,True,0
5m__r3__z0.5__long__stop0.01,5m,3,0.5,long,0.01,5.0,-90.73973092512372,1.7702690748762788,98.57275526728658,401671,1255,0,60,-1.5123288487520623,-1.5131837447584524,-1.5537433525465099,next_bar_close,False,False,0
5m__r3__z1__long__stop0.02,5m,3,1.0,long,0.02,5.0,-90.81600248111559,1.531997518884415,98.45055958842964,215908,1255,0,60,-1.5136000413519262,-1.508840829378232,-1.5379919077593274,next_bar_close,False,False,0
5m__r3__z1__long_short__stop0.01,5m,3,1.0,long_short,0.01,5.0,-90.8187195816324,1.691280418367602,98.24367739429265,430410,1255,0,60,-1.51364532636054,-1.5259394142013218,-1.5679061753002446,next_bar_close,False,True,0
5m__r3__z0__long__stop0.005,5m,3,0.0,long,0.005,5.0,-90.82492824368302,1.6850717563169784,98.32166132429252,1007446,1255,0,60,-1.5137488040613836,-1.5230915140671364,-1.5802578507436067,next_bar_close,False,False,0
5m__r3__z0__long_short__stop0.005,5m,3,0.0,long_short,0.005,5.0,-90.90027313677412,1.6097268632258854,98.23462817967837,2029142,1255,0,60,-1.5150045522795685,-1.5098002506895774,-1.5862006241951143,next_bar_close,False,True,0
5m__r3__z0.5__long_short__stop0.01,5m,3,0.5,long_short,0.01,5.0,-90.92027570237767,1.589724297622341,98.50965715030037,806339,1255,0,60,-1.5153379283729607,-1.5243058350258192,-1.5630371916827854,next_bar_close,False,True,0
5m__r3__z0__long__stop0.01,5m,3,0.0,long,0.01,5.0,-91.05088398175002,1.4591160182499803,98.82215546140127,1007446,1255,0,60,-1.5175147330291667,-1.5197515762170448,-1.5499606932757237,next_bar_close,False,False,0
5m__r3__z1__long_short__stop0.02,5m,3,1.0,long_short,0.02,5.0,-91.18031988706285,1.3296801129371505,98.612031918129,430410,1255,0,60,-1.519671998117714,-1.5194557394871249,-1.5543713350765147,next_bar_close,False,True,0
5m__r3__z0.5__long__stop0.02,5m,3,0.5,long,0.02,5.0,-91.20147555840654,1.3085244415934514,99.15340163863473,401671,1255,0,60,-1.5200245926401088,-1.519753834418061,-1.5449440710436653,next_bar_close,False,False,0
5m__r3__z0__long_short__stop0.01,5m,3,0.0,long_short,0.01,5.0,-91.20252578845293,1.3074742115470717,98.80991654175385,2029142,1255,0,60,-1.5200420964742156,-1.5239847633146426,-1.5580913459497963,next_bar_close,False,True,0
5m__r3__z0.5__long_short__stop0.02,5m,3,0.5,long_short,0.02,5.0,-91.26528032905092,1.2447196709490722,98.88489157767023,806339,1255,0,60,-1.5210880054841818,-1.5324587655799458,-1.5522615016902586,next_bar_close,False,True,0
5m__r1__z1__long__stop0.005,5m,1,1.0,long,0.005,5.0,-91.3638312655085,3.42916873449151,97.54555309734111,219165,1255,0,60,-1.5227305210918085,-1.5021516585432617,-1.6999411414125474,next_bar_close,False,False,0
5m__r3__z0__long__stop0.02,5m,3,0.0,long,0.02,5.0,-91.41947130791269,1.0905286920873247,99.28827399308635,1007446,1255,0,60,-1.523657855131878,-1.525488468254586,-1.5422660758574083,next_bar_close,False,False,0
5m__r1__z1__long_short__stop0.005,5m,1,1.0,long_short,0.005,5.0,-91.44325616907038,3.576743830929621,97.45247117618736,437542,1255,0,60,-1.5240542694845063,-1.5083828447975556,-1.701768141267751,next_bar_close,False,True,0
5m__r3__z0__long_short__stop0.02,5m,3,0.0,long_short,0.02,5.0,-91.46871782963282,1.0412821703671886,99.09554681444999,2029142,1255,0,60,-1.5244786304938804,-1.532446093826159,-1.5497121723287417,next_bar_close,False,True,0
5m__r1__z1__long__stop0.01,5m,1,1.0,long,0.01,5.0,-91.51174998925651,3.2812500107434754,96.87770040553248,219165,1255,0,60,-1.5251958331542754,-1.5222705962609293,-1.6578498828679065,next_bar_close,False,False,0
5m__r1__z1__long_short__stop0.01,5m,1,1.0,long_short,0.01,5.0,-91.67713031322043,3.3428696867795726,97.3350570746832,437542,1255,0,60,-1.527952171887007,-1.5399928644894367,-1.6566505657260098,next_bar_close,False,True,0
5m__r1__z1__long__stop0.02,5m,1,1.0,long,0.02,5.0,-91.95333361596772,2.839666384032286,97.16705104090217,219165,1255,0,60,-1.532555560266129,-1.5190234452126372,-1.6338748826710061,next_bar_close,False,False,0
5m__r1__z1__long_short__stop0.02,5m,1,1.0,long_short,0.02,5.0,-92.05853809114052,2.961461908859482,97.56318878427008,437542,1255,0,60,-1.5343089681856754,-1.5303654007873906,-1.636705355529659,next_bar_close,False,True,0
5m__r1__z0.5__long_short__stop0.005,5m,1,0.5,long_short,0.005,5.0,-92.12636295160505,2.893637048394955,98.63390606186675,824021,1255,0,60,-1.5354393825267505,-1.5275282827984187,-1.6754176360153776,next_bar_close,False,True,0
5m__r1__z0.5__long__stop0.005,5m,1,0.5,long,0.005,5.0,-92.2314074657124,2.787592534287606,99.0017275994062,410626,1255,0,60,-1.5371901244285395,-1.5272374489582974,-1.6789356126144737,next_bar_close,False,False,0
5m__r1__z0.5__long_short__stop0.01,5m,1,0.5,long_short,0.01,5.0,-92.38186505889884,2.6381349411011557,98.62666528220394,824021,1255,0,60,-1.5396977509816472,-1.5413271317481252,-1.6415987414957847,next_bar_close,False,True,0
5m__r1__z0.5__long__stop0.01,5m,1,0.5,long,0.01,5.0,-92.39682853693833,2.6221714630616724,98.44348392979482,410626,1255,0,60,-1.5399471422823054,-1.5369498055909725,-1.6411810316677273,next_bar_close,False,False,0
5m__r1__z0__long_short__stop0.005,5m,1,0.0,long_short,0.005,5.0,-92.68526703356633,2.3347329664336653,99.41699409619437,2084362,1255,0,60,-1.5447544505594388,-1.5363338351004705,-1.6583337616991647,next_bar_close,False,True,0
5m__r1__z0.5__long_short__stop0.02,5m,1,0.5,long_short,0.02,5.0,-92.7455848341846,2.274415165815409,98.85698347506833,824021,1255,0,60,-1.5457597472364097,-1.5519424124043757,-1.626158951994807,next_bar_close,False,True,0
5m__r1__z0__long__stop0.005,5m,1,0.0,long,0.005,5.0,-92.75632301075936,2.2636769892406443,99.78798162930241,1037197,1255,0,60,-1.545938716845989,-1.5351003359988278,-1.6592740534860433,next_bar_close,False,False,0
5m__r1__z0.5__long__stop0.02,5m,1,0.5,long,0.02,5.0,-92.83000464670675,2.1889953532932496,98.74831713823868,410626,1255,0,60,-1.5471667441117793,-1.5409628259626058,-1.622987625370106,next_bar_close,False,False,0
5m__r1__z0__long__stop0.01,5m,1,0.0,long,0.01,5.0,-92.85462493578464,2.16537506421536,99.3146540046632,1037197,1255,0,60,-1.5475770822630774,-1.542312426174926,-1.6287796383075095,next_bar_close,False,False,0
5m__r1__z0__long_short__stop0.01,5m,1,0.0,long_short,0.01,5.0,-92.87429416718592,2.1457058328140888,99.3299913597786,2084362,1255,0,60,-1.5479049027864318,-1.5376511962772146,-1.631711968397834,next_bar_close,False,True,0
5m__r1__z0__long_short__stop0.02,5m,1,0.0,long_short,0.02,5.0,-93.15294115651443,1.8670588434855668,99.51366600122228,2084362,1255,0,60,-1.5525490192752405,-1.5541529825326785,-1.6198050311686165,next_bar_close,False,True,0
5m__r1__z0__long__stop0.02,5m,1,0.0,long,0.02,5.0,-93.20931213198,1.8106878680200098,99.57567111031379,1037197,1255,0,60,-1.5534885355329997,-1.5508167625103115,-1.6137677757627136,next_bar_close,False,False,0
15m__r6__z0__long_short__stop0.005,15m,6,0.0,long_short,0.005,10.0,-48.426498319188845,-0.9780128698022488,50.34327813608847,516806,1255,0,60,-0.8071083053198139,-0.8107937433395236,-0.7949958473853157,next_bar_close,False,True,0
15m__r6__z0__long__stop0.005,15m,6,0.0,long,0.005,10.0,-48.4986343902516,-1.049440735899331,50.455799095790496,255305,1255,0,60,-0.8083105731708602,-0.8050690272417205,-0.7982730336350533,next_bar_close,False,False,0
15m__r6__z0.5__long_short__stop0.005,15m,6,0.5,long_short,0.005,10.0,-48.667184508561256,-1.218791552408476,50.58178054016406,203711,1255,0,60,-0.8111197418093544,-0.8163534312403631,-0.7974893077921931,next_bar_close,False,True,0
15m__r6__z0__long_short__stop0.01,15m,6,0.0,long_short,0.01,10.0,-48.677334218089214,-1.228848768702616,50.709915895779346,516806,1255,0,60,-0.8112889036348201,-0.7983675051039053,-0.7902241373010622,next_bar_close,False,True,0
15m__r6__z0__long__stop0.01,15m,6,0.0,long,0.01,10.0,-48.725110241465686,-1.2759165871134186,50.78856058622781,255305,1255,0,60,-0.8120851706910948,-0.7936818014268172,-0.7923802774787828,next_bar_close,False,False,0
15m__r6__z0.5__long__stop0.005,15m,6,0.5,long,0.005,10.0,-48.788049175222525,-1.3387117182920276,50.738600023204505,101069,1255,0,60,-0.8131341529203754,-0.8047797374712039,-0.8016916788680643,next_bar_close,False,False,0
15m__r6__z0__long_short__stop0.02,15m,6,0.0,long_short,0.02,10.0,-48.84105412768268,-1.3925686782960858,50.800874641824564,516806,1255,0,60,-0.8140175687947112,-0.802298334883123,-0.7843637971892258,next_bar_close,False,True,0
15m__r6__z1__long_short__stop0.005,15m,6,1.0,long_short,0.005,10.0,-48.8615802693641,-1.4130756539641318,50.85745377578412,109738,1255,0,60,-0.814359671156068,-0.8182059889210169,-0.8048436254734948,next_bar_close,False,True,0
15m__r6__z1__long__stop0.005,15m,6,1.0,long,0.005,10.0,-48.96779210626194,-1.6183670056510941,50.8890000001239,55105,1255,0,60,-0.8161298684376991,-0.8132886206954272,-0.8043555685012466,next_bar_close,False,False,0
15m__r6__z0__long__stop0.02,15m,6,0.0,long,0.02,10.0,-48.96807045551849,-1.51887680116622,50.965333369767386,255305,1255,0,60,-0.8161345075919749,-0.8021426891702801,-0.7878158821839129,next_bar_close,False,False,0
15m__r6__z0.5__long__stop0.01,15m,6,0.5,long,0.01,10.0,-48.97149855198446,-1.5221610950539612,51.05300710687852,101069,1255,0,60,-0.8161916425330744,-0.8001458748821232,-0.7943499550717891,next_bar_close,False,False,0
15m__r6__z0.5__long_short__stop0.01,15m,6,0.5,long_short,0.01,10.0,-48.9758362123051,-1.5274432561523146,51.041165288899265,203711,1255,0,60,-0.8162639368717517,-0.8036670945674705,-0.7920726586285752,next_bar_close,False,True,0
15m__r6__z0.5__long_short__stop0.02,15m,6,0.5,long_short,0.02,10.0,-49.17085870333089,-1.7224657471781113,51.14765605871001,203711,1255,0,60,-0.8195143117221816,-0.8053297998043643,-0.784596950959516,next_bar_close,False,True,0
15m__r6__z0.5__long__stop0.02,15m,6,0.5,long,0.02,10.0,-49.20212307756383,-1.7527856206333312,51.20760084143683,101069,1255,0,60,-0.820035384626064,-0.807242905559846,-0.7882206256056192,next_bar_close,False,False,0
15m__r6__z1__long_short__stop0.01,15m,6,1.0,long_short,0.01,10.0,-49.221058000482174,-1.7725533850822168,51.426060991779266,109738,1255,0,60,-0.820350966674703,-0.8083575463212735,-0.7969589865200907,next_bar_close,False,True,0
15m__r6__z1__long__stop0.01,15m,6,1.0,long,0.01,10.0,-49.23656616396935,-1.8871410633585082,51.40340681225024,55105,1255,0,60,-0.8206094360661559,-0.8130087459602304,-0.7939871185503317,next_bar_close,False,False,0
15m__r6__z1__long_short__stop0.02,15m,6,1.0,long_short,0.02,10.0,-49.45132498877544,-2.00282037337547,51.53472442798,109738,1255,0,60,-0.8241887498129239,-0.813567911869397,-0.7880022951533663,next_bar_close,False,True,0
15m__r6__z1__long__stop0.02,15m,6,1.0,long,0.02,10.0,-49.49077732541524,-2.141352224804395,51.554519260505046,55105,1255,0,60,-0.8248462887569205,-0.8031851128923047,-0.7858233810032975,next_bar_close,False,False,0
15m__r3__z0__long_short__stop0.005,15m,3,0.0,long_short,0.005,10.0,-55.81882930717549,-0.839844069743276,58.54367590839405,599635,1255,0,60,-0.9303138217862581,-0.9354363878688273,-0.911337750228178,next_bar_close,False,True,0
15m__r3__z0__long_short__stop0.01,15m,3,0.0,long_short,0.01,10.0,-55.82746314570201,-0.8484779082697961,58.75950423509993,599635,1255,0,60,-0.9304577190950335,-0.9128933913838366,-0.9198739483789171,next_bar_close,False,True,0
15m__r3__z0__long__stop0.005,15m,3,0.0,long,0.005,10.0,-55.859606113354374,-0.8802797263378184,58.59488571452867,296558,1255,0,60,-0.930993435222573,-0.9305009600112863,-0.9125391006832068,next_bar_close,False,False,0
15m__r3__z0__long__stop0.01,15m,3,0.0,long,0.01,10.0,-55.92756684926138,-0.9482404622448205,58.86852914924741,296558,1255,0,60,-0.9321261141543565,-0.9188774270222874,-0.9188208068351305,next_bar_close,False,False,0
15m__r3__z0.5__long_short__stop0.005,15m,3,0.5,long_short,0.005,10.0,-56.00002330136516,-1.0207048417580533,58.82189279065252,237448,1255,0,60,-0.9333337216894192,-0.9342569773810534,-0.9119259144159763,next_bar_close,False,True,0
15m__r3__z0.5__long_short__stop0.01,15m,3,0.5,long_short,0.01,10.0,-56.031076751878146,-1.0517582922710313,59.12273895644469,237448,1255,0,60,-0.933851279197969,-0.9110414851170736,-0.9225868439423092,next_bar_close,False,True,0
15m__r3__z0.5__long__stop0.005,15m,3,0.5,long,0.005,10.0,-56.06764458131347,-1.0878336787522327,58.85614470844761,118066,1255,0,60,-0.934460743021891,-0.9351433776730146,-0.9114353832304354,next_bar_close,False,False,0
15m__r3__z0.5__long__stop0.01,15m,3,0.5,long,0.01,10.0,-56.10889060230758,-1.1290796997463393,59.12636159630937,118066,1255,0,60,-0.9351481767051263,-0.9091189779275808,-0.9170877387656651,next_bar_close,False,False,0
15m__r3__z1__long__stop0.01,15m,3,1.0,long,0.01,10.0,-56.12798738545562,-1.2699873854556225,59.472245816159614,64113,1255,0,60,-0.9354664564242604,-0.9191838799187055,-0.923132609336404,next_bar_close,False,False,0
15m__r3__z1__long_short__stop0.01,15m,3,1.0,long_short,0.01,10.0,-56.14312104813885,-1.1638296308970255,59.55619101740097,127559,1255,0,60,-0.9357186841356475,-0.9082662110946276,-0.929654558282078,next_bar_close,False,True,0
15m__r3__z1__long__stop0.005,15m,3,1.0,long,0.005,10.0,-56.14398281798677,-1.2859828179867707,59.18632191101711,64113,1255,0,60,-0.9357330469664461,-0.9370375922628786,-0.9095671085797651,next_bar_close,False,False,0
15m__r3__z1__long_short__stop0.005,15m,3,1.0,long_short,0.005,10.0,-56.15034179667003,-1.1710503794281983,59.23709525973673,127559,1255,0,60,-0.9358390299445004,-0.9329637196027101,-0.9148664911257596,next_bar_close,False,True,0
15m__r3__z0__long_short__stop0.02,15m,3,0.0,long_short,0.02,10.0,-56.35148569612153,-1.3725004586893221,59.253292534364675,599635,1255,0,60,-0.9391914282686923,-0.9134176038107418,-0.91823438035008,next_bar_close,False,True,0
15m__r3__z0__long__stop0.02,15m,3,0.0,long,0.02,10.0,-56.607976642788124,-1.628650255771558,59.53607970101667,296558,1255,0,60,-0.9434662773798019,-0.9209993936425875,-0.9191242129795123,next_bar_close,False,False,0
15m__r3__z0.5__long_short__stop0.02,15m,3,0.5,long_short,0.02,10.0,-56.71375287087743,-1.7344344112703225,59.779002757702834,237448,1255,0,60,-0.9452292145146239,-0.9189510636712828,-0.9213467143887574,next_bar_close,False,True,0
15m__r3__z0.5__long__stop0.02,15m,3,0.5,long,0.02,10.0,-56.911008968075436,-1.9311980655142,59.91704632977007,118066,1255,0,60,-0.9485168161345906,-0.9186482117619632,-0.9181230384849881,next_bar_close,False,False,0
15m__r3__z1__long_short__stop0.02,15m,3,1.0,long_short,0.02,10.0,-57.00687688877392,-2.0275854715320856,60.377860504742685,127559,1255,0,60,-0.9501146148128985,-0.921828039854393,-0.9276105435474636,next_bar_close,False,True,0
15m__r3__z1__long__stop0.02,15m,3,1.0,long,0.02,10.0,-57.05632295106136,-2.1983229510613604,60.37720897517794,64113,1255,0,60,-0.9509387158510226,-0.9230384912904155,-0.9230208305528124,next_bar_close,False,False,0
15m__r1__z0__long__stop0.005,15m,1,0.0,long,0.005,10.0,-61.31505843507451,-1.3167535127319927,64.54014269848426,324995,1255,0,60,-1.0219176405845751,-1.019280145178623,-0.9810091890769791,next_bar_close,False,False,0
15m__r1__z0__long_short__stop0.005,15m,1,0.0,long_short,0.005,10.0,-61.37780817177247,-1.3795965300968254,64.68841613859729,654855,1255,0,60,-1.0229634695295409,-1.0236113239484972,-0.9841527679938881,next_bar_close,False,True,0
15m__r1__z0__long__stop0.01,15m,1,0.0,long,0.01,10.0,-61.56020895296904,-1.561904030626523,65.12988175659181,324995,1255,0,60,-1.0260034825494841,-1.016901325628477,-0.9695657410832825,next_bar_close,False,False,0
15m__r1__z0__long_short__stop0.01,15m,1,0.0,long_short,0.01,10.0,-61.64198209608199,-1.6437704544063485,65.29274598505243,654855,1255,0,60,-1.0273663682680332,-1.0162165167434427,-0.9738535339247151,next_bar_close,False,True,0
15m__r1__z0.5__long_short__stop0.005,15m,1,0.5,long_short,0.005,10.0,-61.66471850620262,-1.666718522952265,65.01465492033174,259680,1255,0,60,-1.0277453084367099,-1.030295648738658,-0.9831532025123431,next_bar_close,False,True,0
