variant,pair,threshold_bp,hold_min,confirmation,overshoot_bp,cost_bp_side,trades,trades_per_session,gross_return,net_return,recent12_return,recent18_return,mean_trade_bp,green_all_days,green_active_days,positive_month_fraction,positive_week_fraction,max_drawdown,recovery_sessions,block_returns,worst_day
QQQ_TQQQ_SQQQ_reversal_t50_h10_none_ov20,QQQ_TQQQ_SQQQ,50,10,none,20,10,42,0.024518388791593695,0.2633348785619606,0.1793348785619605,0.0,0.11146446612386851,42.69878060999059,0.004670169293636894,0.5333333333333333,0.03614457831325301,0.013927576601671309,0.1372622647975056,2.0,"[0.04900327957095918, 0.0, 0.13033159899100133]",-0.08217260958437433
QQQ_TQQQ_SQQQ_reversal_t50_h10_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,50,10,one_bar_opposite,0,2,98,0.057209573847051956,0.05085428490645527,0.011654284906455259,6.313827563349006e-05,0.14440029508081237,1.1892127455566648,0.013426736719206071,0.5111111111111111,0.0963855421686747,0.036211699164345405,0.26075271905006936,,"[-0.04092813507234722, -0.13468845153409645, 0.18727087151289892]",-0.13995882136141846
QQQ_TQQQ_SQQQ_reversal_t50_h10_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,50,10,one_bar_opposite,0,5,98,0.057209573847051956,0.05085428490645527,-0.047145715093544815,-0.0005368617243665099,0.13600029508081235,-4.8107872544433485,0.01284296555750146,0.4888888888888889,0.08433734939759036,0.03064066852367688,0.2934584053735184,,"[-0.07632813507234726, -0.14788845153409647, 0.1770708715128989]",-0.14595882136141847
QQQ_TQQQ_SQQQ_reversal_t50_h10_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,50,10,one_bar_opposite,0,10,98,0.057209573847051956,0.05085428490645527,-0.1451457150935449,-0.00153686172436651,0.12200029508081234,-14.810787254443357,0.012259194395796848,0.4666666666666667,0.08433734939759036,0.03064066852367688,0.3502303973856253,,"[-0.1353281350723473, -0.16988845153409649, 0.1600708715128989]",-0.15595882136141848
QQQ_TQQQ_SQQQ_reversal_t50_h10_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,50,10,one_bar_opposite,10,2,35,0.020431990659661413,0.1345158829568882,0.12051588295688821,0.0,0.04691185088578438,34.433109416253785,0.00642148277875073,0.5789473684210527,0.04819277108433735,0.016713091922005572,0.17058345506338618,,"[0.1136768079990569, -0.04007277592795307, 0.04691185088578438]",-0.06205540478268032
QQQ_TQQQ_SQQQ_reversal_t50_h10_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,50,10,one_bar_opposite,10,5,35,0.020431990659661413,0.1345158829568882,0.09951588295688818,0.0,0.043311850885784375,28.433109416253764,0.00642148277875073,0.5789473684210527,0.04819277108433735,0.016713091922005572,0.17774399557473256,,"[0.09867680799905687, -0.042472775927953066, 0.043311850885784375]",-0.06325540478268032
QQQ_TQQQ_SQQQ_reversal_t50_h10_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,50,10,one_bar_opposite,10,10,35,0.020431990659661413,0.1345158829568882,0.06451588295688815,0.0,0.03731185088578437,18.433109416253757,0.00642148277875073,0.5789473684210527,0.04819277108433735,0.016713091922005572,0.18999980142967768,,"[0.07367680799905685, -0.04647277592795307, 0.03731185088578437]",-0.06525540478268033
QQQ_TQQQ_SQQQ_reversal_t50_h10_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,50,10,one_bar_opposite,20,2,22,0.01284296555750146,0.11984785369928297,0.11104785369928298,0.0,0.023030708234561104,50.47629713603773,0.0035026269702276708,0.5454545454545454,0.024096385542168676,0.011142061281337047,0.11808189893651569,,"[0.08801714546472188, 0.0, 0.023030708234561104]",-0.0859365474339036
QQQ_TQQQ_SQQQ_reversal_t50_h10_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,50,10,one_bar_opposite,20,5,22,0.01284296555750146,0.11984785369928297,0.09784785369928295,0.0,0.0200307082345611,44.47629713603771,0.0035026269702276708,0.5454545454545454,0.024096385542168676,0.011142061281337047,0.12108928822593795,,"[0.07781714546472185, 0.0, 0.0200307082345611]",-0.0865365474339036
QQQ_TQQQ_SQQQ_reversal_t50_h10_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,50,10,one_bar_opposite,20,10,22,0.01284296555750146,0.11984785369928297,0.07584785369928293,0.0,0.015030708234561097,34.476297136037694,0.0035026269702276708,0.5454545454545454,0.024096385542168676,0.011142061281337047,0.12620240339831462,,"[0.060817145464721833, 0.0, 0.015030708234561097]",-0.0875365474339036
QQQ_TQQQ_SQQQ_reversal_t50_h15_none_ov0,QQQ_TQQQ_SQQQ,50,15,none,0,2,153,0.0893169877408056,0.495940156335686,0.43474015633568597,0.001620554283864116,0.18347760838250823,28.41438930298602,0.023350846468184472,0.6060606060606061,0.21686746987951808,0.07799442896935933,0.17992751463814052,465.0,"[-0.024293220271101756, 0.19385552954466428, 0.2651778470621235]",-0.13316550647199127
QQQ_TQQQ_SQQQ_reversal_t50_h15_none_ov0,QQQ_TQQQ_SQQQ,50,15,none,0,5,153,0.0893169877408056,0.495940156335686,0.34294015633568586,0.0004205542838641163,0.16907760838250818,22.414389302986002,0.021015761821366025,0.5454545454545454,0.18072289156626506,0.06963788300835655,0.2131839541248145,582.0,"[-0.07349322027110183, 0.16865552954466423, 0.24777784706212347]",-0.13556550647199128
QQQ_TQQQ_SQQQ_reversal_t50_h15_none_ov0,QQQ_TQQQ_SQQQ,50,15,none,0,10,153,0.0893169877408056,0.495940156335686,0.18994015633568573,-0.0015794457161358855,0.14507760838250816,12.414389302985995,0.0198482194979568,0.5151515151515151,0.1686746987951807,0.06685236768802229,0.27818395412481456,1095.0,"[-0.1554932202711019, 0.1266555295446642, 0.21877784706212344]",-0.13956550647199129
QQQ_TQQQ_SQQQ_reversal_t50_h15_none_ov10,QQQ_TQQQ_SQQQ,50,15,none,10,2,65,0.03794512551079977,0.24169342604534994,0.2156934260453499,0.0,0.170716718090348,33.183604006976935,0.008172796263864565,0.5384615384615384,0.0963855421686747,0.027855153203342618,0.1692298253225983,3.0,"[0.01921582538381676, 0.01403967044997299, 0.18243793021156018]",-0.09269925002910274
QQQ_TQQQ_SQQQ_reversal_t50_h15_none_ov10,QQQ_TQQQ_SQQQ,50,15,none,10,5,65,0.03794512551079977,0.24169342604534994,0.17669342604534988,0.0,0.164116718090348,27.183604006976903,0.008172796263864565,0.5384615384615384,0.0963855421686747,0.027855153203342618,0.18419451502187062,3.0,"[-0.007784174616183304, 0.009239670449972981, 0.1752379302115602]",-0.09449925002910275
QQQ_TQQQ_SQQQ_reversal_t50_h15_none_ov10,QQQ_TQQQ_SQQQ,50,15,none,10,10,65,0.03794512551079977,0.24169342604534994,0.11169342604534982,0.0,0.153116718090348,17.183604006976896,0.007589025102159953,0.5,0.08433734939759036,0.025069637883008356,0.2104065097876292,,"[-0.052784174616183344, 0.0012396704499729773, 0.1632379302115602]",-0.09749925002910276
QQQ_TQQQ_SQQQ_reversal_t50_h15_none_ov20,QQQ_TQQQ_SQQQ,50,15,none,20,2,38,0.022183304144775248,0.23007218387470219,0.21487218387470225,0.0,0.1046443527143311,56.54531154597426,0.004670169293636894,0.5333333333333333,0.03614457831325301,0.011142061281337047,0.1595586813229685,2.0,"[0.09850661903915893, 0.0, 0.1163655648355433]",-0.09601662502838974
QQQ_TQQQ_SQQQ_reversal_t50_h15_none_ov20,QQQ_TQQQ_SQQQ,50,15,none,20,5,38,0.022183304144775248,0.23007218387470219,0.19207218387470215,0.0,0.09984435271433112,50.54531154597425,0.004670169293636894,0.5333333333333333,0.03614457831325301,0.011142061281337047,0.16438490464215938,2.0,"[0.08110661903915883, 0.0, 0.11096556483554332]",-0.09661662502838975
QQQ_TQQQ_SQQQ_reversal_t50_h15_none_ov20,QQQ_TQQQ_SQQQ,50,15,none,20,10,38,0.022183304144775248,0.23007218387470219,0.15407218387470212,0.0,0.09184435271433111,40.54531154597424,0.004670169293636894,0.5333333333333333,0.03614457831325301,0.011142061281337047,0.1727360704307603,3.0,"[0.05210661903915881, 0.0, 0.10196556483554331]",-0.09761662502838975
QQQ_TQQQ_SQQQ_reversal_t50_h15_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,50,15,one_bar_opposite,0,2,92,0.053706946876824285,0.30191053789062294,0.265110537890623,0.004004740621449798,0.29066470100429287,28.816362814198154,0.014010507880910683,0.5333333333333333,0.12048192771084337,0.04456824512534819,0.23605974674195154,724.0,"[-0.08238545273381122, 0.017709580481519646, 0.3297864101429146]",-0.12973694736895838
QQQ_TQQQ_SQQQ_reversal_t50_h15_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,50,15,one_bar_opposite,0,5,92,0.053706946876824285,0.30191053789062294,0.20991053789062286,0.0034047406214497986,0.2834647010042929,22.816362814198136,0.013426736719206071,0.5111111111111111,0.10843373493975904,0.04178272980501393,0.26305249986411383,725.0,"[-0.11538545273381129, 0.004509580481519615, 0.32078641014291454]",-0.13153694736895838
QQQ_TQQQ_SQQQ_reversal_t50_h15_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,50,15,one_bar_opposite,0,10,92,0.053706946876824285,0.30191053789062294,0.11791053789062278,0.0024047406214497986,0.2714647010042929,12.81636281419813,0.013426736719206071,0.5111111111111111,0.10843373493975904,0.04178272980501393,0.31154518653243785,725.0,"[-0.17038545273381134, -0.017490419518480405, 0.3057864101429145]",-0.13453694736895838
QQQ_TQQQ_SQQQ_reversal_t50_h15_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,50,15,one_bar_opposite,10,2,35,0.020431990659661413,0.19974147709887768,0.18574147709887773,0.0,0.018151045586331127,53.06899345682221,0.00642148277875073,0.5789473684210527,0.04819277108433735,0.016713091922005572,0.21495526077289684,,"[0.1878865516931582, -0.020296120180611624, 0.018151045586331127]",-0.12328423602993874
QQQ_TQQQ_SQQQ_reversal_t50_h15_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,50,15,one_bar_opposite,10,5,35,0.020431990659661413,0.19974147709887768,0.16474147709887765,0.0,0.014551045586331135,47.068993456822184,0.00642148277875073,0.5789473684210527,0.04819277108433735,0.016713091922005572,0.22191862834746742,,"[0.17288655169315814, -0.022696120180611623, 0.014551045586331135]",-0.12448423602993874
QQQ_TQQQ_SQQQ_reversal_t50_h15_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,50,15,one_bar_opposite,10,10,35,0.020431990659661413,0.19974147709887768,0.12974147709887762,0.0,0.00855104558633113,37.06899345682218,0.00642148277875073,0.5789473684210527,0.04819277108433735,0.016713091922005572,0.23381030255224872,,"[0.14788655169315812, -0.026696120180611627, 0.00855104558633113]",-0.12648423602993875
QQQ_TQQQ_SQQQ_reversal_t50_h15_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,50,15,one_bar_opposite,20,2,22,0.01284296555750146,0.22350811831149275,0.21470811831149278,0.0,0.028151478017069728,97.5945992324967,0.004086398131932283,0.6363636363636364,0.024096385542168676,0.011142061281337047,0.1446133527323766,,"[0.18655664029442304, 0.0, 0.028151478017069728]",-0.11328380359920014
QQQ_TQQQ_SQQQ_reversal_t50_h15_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,50,15,one_bar_opposite,20,5,22,0.01284296555750146,0.22350811831149275,0.20150811831149273,0.0,0.02515147801706974,91.59459923249669,0.0035026269702276708,0.5454545454545454,0.024096385542168676,0.011142061281337047,0.14733124946268442,,"[0.176356640294423, 0.0, 0.02515147801706974]",-0.11388380359920014
QQQ_TQQQ_SQQQ_reversal_t50_h15_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,50,15,one_bar_opposite,20,10,22,0.01284296555750146,0.22350811831149275,0.17950811831149271,0.0,0.020151478017069735,81.59459923249669,0.0035026269702276708,0.5454545454545454,0.024096385542168676,0.011142061281337047,0.1522519986069901,,"[0.15935664029442298, 0.0, 0.020151478017069735]",-0.11488380359920014
QQQ_TQQQ_SQQQ_reversal_t50_h20_none_ov0,QQQ_TQQQ_SQQQ,50,20,none,0,2,146,0.08523058960887332,-0.04434986832007315,-0.10274986832007306,-0.007952870250106912,-0.16654262118187024,-7.0376622137036335,0.02276707530647986,0.5909090909090909,0.21686746987951808,0.0807799442896936,0.400284557604366,659.0,"[-0.26918177762934187, 0.23273869773467448, -0.06630678842540574]",-0.17240383008702717
QQQ_TQQQ_SQQQ_reversal_t50_h20_none_ov0,QQQ_TQQQ_SQQQ,50,20,none,0,5,146,0.08523058960887332,-0.04434986832007315,-0.19034986832007328,-0.009152870250106915,-0.18034262118187028,-13.03766221370365,0.022183304144775248,0.5757575757575758,0.21686746987951808,0.0807799442896936,0.43688455760436606,1238.0,"[-0.31538177762934194, 0.20813869773467442, -0.08310678842540575]",-0.17660383008702718
QQQ_TQQQ_SQQQ_reversal_t50_h20_none_ov0,QQQ_TQQQ_SQQQ,50,20,none,0,10,146,0.08523058960887332,-0.04434986832007315,-0.3363498683200734,-0.011152870250106913,-0.2033426211818703,-23.03766221370366,0.0198482194979568,0.5151515151515151,0.1686746987951807,0.06963788300835655,0.4978845576043661,,"[-0.392381777629342, 0.16713869773467438, -0.11110678842540578]",-0.1836038300870272
QQQ_TQQQ_SQQQ_reversal_t50_h20_none_ov10,QQQ_TQQQ_SQQQ,50,20,none,10,2,63,0.03677758318739054,0.27933844784911044,0.25413844784911044,0.0,0.2193326298967227,40.339436166525466,0.008172796263864565,0.5384615384615384,0.08433734939759036,0.022284122562674095,0.14622044806206336,634.0,"[0.035413540768766946, -0.009065531674188014, 0.22779043875453153]",-0.0683507795248073
QQQ_TQQQ_SQQQ_reversal_t50_h20_none_ov10,QQQ_TQQQ_SQQQ,50,20,none,10,5,63,0.03677758318739054,0.27933844784911044,0.21633844784911038,0.0,0.2127326298967227,34.33943616652546,0.008172796263864565,0.5384615384615384,0.08433734939759036,0.022284122562674095,0.1586008681224896,634.0,"[0.00961354076876686, -0.013865531674188025, 0.22059043875453155]",-0.0701507795248073
QQQ_TQQQ_SQQQ_reversal_t50_h20_none_ov10,QQQ_TQQQ_SQQQ,50,20,none,10,10,63,0.03677758318739054,0.27933844784911044,0.15333844784911033,0.0,0.2017326298967227,24.339436166525452,0.007589025102159953,0.5,0.07228915662650602,0.019498607242339833,0.18441597142115446,634.0,"[-0.03338645923123318, -0.021865531674188032, 0.20859043875453154]",-0.07315077952480731
QQQ_TQQQ_SQQQ_reversal_t50_h20_none_ov20,QQQ_TQQQ_SQQQ,50,20,none,20,2,37,0.021599532983070636,0.23059876848794103,0.21579876848794108,0.0,0.11171712506224903,58.323991483227296,0.005253940455341506,0.6,0.04819277108433735,0.016713091922005572,0.16207815067495726,2.0,"[0.09562383456788319, 0.0, 0.12017493392005787]",-0.09170138541903254
QQQ_TQQQ_SQQQ_reversal_t50_h20_none_ov20,QQQ_TQQQ_SQQQ,50,20,none,20,5,37,0.021599532983070636,0.23059876848794103,0.193598768487941,0.0,0.10691712506224904,52.323991483227296,0.005253940455341506,0.6,0.04819277108433735,0.016713091922005572,0.1669138748669444,2.0,"[0.07882383456788311, 0.0, 0.11477493392005789]",-0.09230138541903254
QQQ_TQQQ_SQQQ_reversal_t50_h20_none_ov20,QQQ_TQQQ_SQQQ,50,20,none,20,10,37,0.021599532983070636,0.23059876848794103,0.15659876848794096,0.0,0.09891712506224903,42.32399148322729,0.004670169293636894,0.5333333333333333,0.03614457831325301,0.013927576601671309,0.1752735076242342,2.0,"[0.050823834567883086, 0.0, 0.10577493392005788]",-0.09330138541903255
QQQ_TQQQ_SQQQ_reversal_t50_h20_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,50,20,one_bar_opposite,0,2,87,0.050788091068301226,0.002088306940248419,-0.03271169305975155,-0.0037391002729560306,0.010336575369470382,-3.759964719511672,0.012259194395796848,0.4666666666666667,0.0963855421686747,0.036211699164345405,0.24660459695635742,,"[-0.044327224573333754, -0.030562345668025546, 0.042177877181607745]",-0.13810837220197072
QQQ_TQQQ_SQQQ_reversal_t50_h20_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,50,20,one_bar_opposite,0,5,87,0.050788091068301226,0.002088306940248419,-0.08491169305975166,-0.00433910027295603,0.003736575369470364,-9.759964719511684,0.012259194395796848,0.4666666666666667,0.08433734939759036,0.033426183844011144,0.26902827181156785,,"[-0.07552722457333383, -0.04316234566802557, 0.03377787718160774]",-0.13990837220197072
QQQ_TQQQ_SQQQ_reversal_t50_h20_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,50,20,one_bar_opposite,0,10,87,0.050788091068301226,0.002088306940248419,-0.17191169305975174,-0.0053391002729560304,-0.007263424630529643,-19.759964719511693,0.011675423234092236,0.4444444444444444,0.07228915662650602,0.03064066852367688,0.3084361408687601,,"[-0.12752722457333387, -0.06416234566802559, 0.019777877181607735]",-0.14290837220197072
QQQ_TQQQ_SQQQ_reversal_t50_h20_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,50,20,one_bar_opposite,10,2,34,0.0198482194979568,0.16876207226978213,0.15516207226978213,0.0,0.0421815515875848,45.635903608759456,0.005837711617046118,0.5263157894736842,0.03614457831325301,0.013927576601671309,0.21792025598984724,,"[0.1401476402245467, -0.027167119542349363, 0.0421815515875848]",-0.13485512237903194
QQQ_TQQQ_SQQQ_reversal_t50_h20_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,50,20,one_bar_opposite,10,5,34,0.0198482194979568,0.16876207226978213,0.1347620722697821,0.0,0.038581551587584806,39.63590360875944,0.005837711617046118,0.5263157894736842,0.03614457831325301,0.013927576601671309,0.22525059945926987,,"[0.12574764022454665, -0.029567119542349363, 0.038581551587584806]",-0.13605512237903195
QQQ_TQQQ_SQQQ_reversal_t50_h20_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,50,20,one_bar_opposite,10,10,34,0.0198482194979568,0.16876207226978213,0.10076207226978207,0.0,0.0325815515875848,29.635903608759435,0.005837711617046118,0.5263157894736842,0.03614457831325301,0.013927576601671309,0.237772200230881,,"[0.10174764022454663, -0.033567119542349366, 0.0325815515875848]",-0.13805512237903195
QQQ_TQQQ_SQQQ_reversal_t50_h20_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,50,20,one_bar_opposite,20,2,21,0.012259194395796848,0.16880227088099165,0.16040227088099163,0.0,0.05355291480198664,76.38203375285318,0.004086398131932283,0.6363636363636364,0.024096385542168676,0.011142061281337047,0.15079083904485024,3.0,"[0.10684935607900498, 0.0, 0.05355291480198664]",-0.1234837591646301
QQQ_TQQQ_SQQQ_reversal_t50_h20_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,50,20,one_bar_opposite,20,5,21,0.012259194395796848,0.16880227088099165,0.14780227088099163,0.0,0.05055291480198665,70.38203375285316,0.004086398131932283,0.6363636363636364,0.024096385542168676,0.011142061281337047,0.15345846388156095,,"[0.09724935607900498, 0.0, 0.05055291480198665]",-0.1240837591646301
QQQ_TQQQ_SQQQ_reversal_t50_h20_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,50,20,one_bar_opposite,20,10,21,0.012259194395796848,0.16880227088099165,0.1268022708809916,0.0,0.045552914801986644,60.38203375285315,0.004086398131932283,0.6363636363636364,0.024096385542168676,0.011142061281337047,0.1579922062705427,,"[0.08124935607900496, 0.0, 0.045552914801986644]",-0.1250837591646301
QQQ_TQQQ_SQQQ_reversal_t60_h10_none_ov0,QQQ_TQQQ_SQQQ,60,10,none,0,2,84,0.04903677758318739,0.09821434289336839,0.0646143428933684,-0.015383351831298507,0.18702094079189444,7.692183677781962,0.012259194395796848,0.5121951219512195,0.12048192771084337,0.04456824512534819,0.20805639335798976,725.0,"[-0.1683616242673919, -0.007007179673862385, 0.23998314683462268]",-0.07606119462610497
QQQ_TQQQ_SQQQ_reversal_t60_h10_none_ov0,QQQ_TQQQ_SQQQ,60,10,none,0,5,84,0.04903677758318739,0.09821434289336839,0.014214342893368315,-0.01598335183129851,0.17622094079189443,1.6921836777819421,0.011675423234092236,0.4878048780487805,0.10843373493975904,0.04178272980501393,0.2368563933579898,726.0,"[-0.19476162426739196, -0.018407179673862406, 0.22738314683462268]",-0.07966119462610499
QQQ_TQQQ_SQQQ_reversal_t60_h10_none_ov0,QQQ_TQQQ_SQQQ,60,10,none,0,10,84,0.04903677758318739,0.09821434289336839,-0.0697856571066317,-0.01698335183129851,0.15822094079189442,-8.307816322218063,0.0099241097489784,0.4146341463414634,0.07228915662650602,0.033426183844011144,0.2970282568150673,,"[-0.23876162426739198, -0.03740717967386241, 0.20638314683462267]",-0.085661194626105
QQQ_TQQQ_SQQQ_reversal_t60_h10_none_ov10,QQQ_TQQQ_SQQQ,60,10,none,10,2,39,0.02276707530647986,0.22590410436441977,0.21030410436441976,0.0,0.15501963072254488,53.9241293242102,0.00642148277875073,0.55,0.07228915662650602,0.022284122562674095,0.07641701914840489,2.0,"[0.017750462828786916, 0.017066877945955183, 0.17548676358967769]",-0.07225833261119302
QQQ_TQQQ_SQQQ_reversal_t60_h10_none_ov10,QQQ_TQQQ_SQQQ,60,10,none,10,5,39,0.02276707530647986,0.22590410436441977,0.18690410436441973,0.0,0.15021963072254485,47.92412932421019,0.00642148277875073,0.55,0.07228915662650602,0.022284122562674095,0.08479699205194148,2.0,"[0.0027504628287868815, 0.014066877945955184, 0.17008676358967767]",-0.07465833261119303
QQQ_TQQQ_SQQQ_reversal_t60_h10_none_ov10,QQQ_TQQQ_SQQQ,60,10,none,10,10,39,0.02276707530647986,0.22590410436441977,0.14790410436441973,0.0,0.14221963072254484,37.924129324210185,0.00642148277875073,0.55,0.060240963855421686,0.019498607242339833,0.09924130835148508,2.0,"[-0.022249537171213123, 0.009066877945955185, 0.16108676358967766]",-0.07865833261119304
QQQ_TQQQ_SQQQ_reversal_t60_h10_none_ov20,QQQ_TQQQ_SQQQ,60,10,none,20,2,24,0.014010507880910683,0.1909173584207453,0.1813173584207453,0.0,0.14670535374936355,75.54889934197722,0.004670169293636894,0.6666666666666666,0.03614457831325301,0.011142061281337047,0.07787712613093663,2.0,"[0.014144871804248947, 0.0, 0.16717248661649636]",-0.08057260958437433
QQQ_TQQQ_SQQQ_reversal_t60_h10_none_ov20,QQQ_TQQQ_SQQQ,60,10,none,20,5,24,0.014010507880910683,0.1909173584207453,0.1669173584207453,0.0,0.14370535374936355,69.5488993419772,0.004670169293636894,0.6666666666666666,0.03614457831325301,0.011142061281337047,0.07953867209425709,2.0,"[0.0033448718042489167, 0.0, 0.16357248661649637]",-0.08117260958437433
QQQ_TQQQ_SQQQ_reversal_t60_h10_none_ov20,QQQ_TQQQ_SQQQ,60,10,none,20,10,24,0.014010507880910683,0.1909173584207453,0.1429173584207453,0.0,0.13870535374936355,59.5488993419772,0.004670169293636894,0.6666666666666666,0.024096385542168676,0.011142061281337047,0.08386296951726299,2.0,"[-0.014655128195751084, 0.0, 0.15757248661649637]",-0.08217260958437433
QQQ_TQQQ_SQQQ_reversal_t60_h10_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,60,10,one_bar_opposite,0,2,50,0.02918855808523059,-0.013091787542576006,-0.03309178754257597,0.0,0.16079788697810854,-6.618357508515185,0.008756567425569177,0.46875,0.07228915662650602,0.027855153203342618,0.31429120955709977,,"[-0.19167013545704503, -0.03337209652839204, 0.19195044444286113]",-0.118850712714113
QQQ_TQQQ_SQQQ_reversal_t60_h10_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,60,10,one_bar_opposite,0,5,50,0.02918855808523059,-0.013091787542576006,-0.06309178754257605,0.0,0.15419788697810854,-12.61835750851521,0.008756567425569177,0.46875,0.07228915662650602,0.027855153203342618,0.32934845416965025,,"[-0.2072701354570451, -0.039972096528392065, 0.1841504444428611]",-0.12245071271411301
QQQ_TQQQ_SQQQ_reversal_t60_h10_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,60,10,one_bar_opposite,0,10,50,0.02918855808523059,-0.013091787542576006,-0.1130917875425761,0.0,0.14319788697810854,-22.618357508515217,0.008756567425569177,0.46875,0.07228915662650602,0.027855153203342618,0.3547847597135914,,"[-0.2332701354570451, -0.050972096528392075, 0.1711504444428611]",-0.128450712714113
QQQ_TQQQ_SQQQ_reversal_t60_h10_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,60,10,one_bar_opposite,10,2,21,0.012259194395796848,0.06663391117017037,0.058233911170170384,0.0,0.022146335615214743,27.73043389055732,0.004086398131932283,0.5,0.03614457831325301,0.011142061281337047,0.12899266325720846,,"[0.05052158983802296, -0.014434014283067322, 0.022146335615214743]",-0.06205540478268032
QQQ_TQQQ_SQQQ_reversal_t60_h10_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,60,10,one_bar_opposite,10,5,21,0.012259194395796848,0.06663391117017037,0.04563391117017035,0.0,0.019146335615214727,21.730433890557308,0.004086398131932283,0.5,0.03614457831325301,0.011142061281337047,0.13353654341515073,,"[0.042121589838022944, -0.01563401428306732, 0.019146335615214727]",-0.06325540478268032
QQQ_TQQQ_SQQQ_reversal_t60_h10_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,60,10,one_bar_opposite,10,10,21,0.012259194395796848,0.06663391117017037,0.02463391117017033,0.0,0.014146335615214722,11.7304338905573,0.004086398131932283,0.5,0.03614457831325301,0.011142061281337047,0.14459264027070035,,"[0.02812158983802293, -0.017634014283067323, 0.014146335615214722]",-0.06525540478268033
QQQ_TQQQ_SQQQ_reversal_t60_h10_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,60,10,one_bar_opposite,20,2,13,0.007589025102159953,0.026291475450165525,0.021091475450165542,0.0,-0.0017348070360085344,16.224211884742726,0.002918855808523059,0.5555555555555556,0.012048192771084338,0.005571030640668524,0.11604507268515928,,"[0.022826282486174077, 0.0, -0.0017348070360085344]",-0.0859365474339036
QQQ_TQQQ_SQQQ_reversal_t60_h10_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,60,10,one_bar_opposite,20,5,13,0.007589025102159953,0.026291475450165525,0.013291475450165513,0.0,-0.004134807036008548,10.224211884742703,0.002918855808523059,0.5555555555555556,0.012048192771084338,0.005571030640668524,0.11821180930386872,,"[0.01742628248617406, 0.0, -0.004134807036008548]",-0.0865365474339036
QQQ_TQQQ_SQQQ_reversal_t60_h10_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,60,10,one_bar_opposite,20,10,13,0.007589025102159953,0.026291475450165525,0.00029147545016550147,0.0,-0.008134807036008551,0.22421188474269343,0.002918855808523059,0.5555555555555556,0.012048192771084338,0.005571030640668524,0.12546905445373988,,"[0.008426282486174053, 0.0, -0.008134807036008551]",-0.0875365474339036
QQQ_TQQQ_SQQQ_reversal_t60_h15_none_ov0,QQQ_TQQQ_SQQQ,60,15,none,0,2,79,0.04611792177466433,0.176558841945197,0.14495884194519704,-0.022525416204217375,0.23810747491328177,18.349220499392022,0.014010507880910683,0.5853658536585366,0.1566265060240964,0.05013927576601671,0.23418724577378736,1263.0,"[-0.20828768760589514, 0.07166122862781983, 0.2815853009232723]",-0.07304525226883944
QQQ_TQQQ_SQQQ_reversal_t60_h15_none_ov0,QQQ_TQQQ_SQQQ,60,15,none,0,5,79,0.04611792177466433,0.176558841945197,0.09755884194519693,-0.023125416204217375,0.22850747491328183,12.349220499392016,0.013426736719206071,0.5609756097560976,0.14457831325301204,0.04735376044568245,0.2551872457737874,1263.0,"[-0.23288768760589518, 0.060261228627819796, 0.2701853009232723]",-0.07664525226883945
