symbol,asset_class,component,morning,hold,state,cost,signal_days,net,positive_fraction,max_drawdown,recovery_days,unresolved,18m_net,18m_avg_month,18m_median_month,18m_negative_months,18m_zero_months,18m_trades,15m_net,15m_avg_month,15m_median_month,15m_negative_months,15m_zero_months,15m_trades,12m_net,12m_avg_month,12m_median_month,12m_negative_months,12m_zero_months,12m_trades
QQQ,unlevered,open_session,60,15,all,5.0,200,-0.12379935463621217,0.325,0.1314903069621569,29,True,-0.12379935463621217,-0.006877741924234009,-0.009461749639976869,15,0,200,-0.09948560147199226,-0.006632373431466151,-0.009541281636325283,12,0,169,-0.1266582441114602,-0.010554853675955017,-0.00984806465318222,11,0,138
IWM,unlevered,open_session,15,60,all,5.0,185,-0.13886675943557902,0.3621621621621622,0.1432697177896315,9,True,-0.13886675943557902,-0.007714819968643279,-0.008852142084095627,14,0,185,-0.10061828159187736,-0.006707885439458491,-0.007029140232333586,12,0,157,-0.11094389436220098,-0.009245324530183415,-0.008852142084095627,10,0,124
SOXL,leveraged,combined_previous_close,15,15,high_opening_volume,10.0,73,-0.18967519046588066,0.3972602739726027,0.21438578675196074,38,True,-0.18967519046588066,-0.010537510581437814,-0.010509635180245114,13,1,73,-0.1016583643103316,-0.00677722428735544,-0.005261759777590136,10,1,60,-0.21208132667016688,-0.017673443889180573,-0.013587307187965691,9,1,44
XLF,unlevered,combined_previous_close,60,60,high_opening_volume,5.0,74,-0.11949336881924177,0.20270270270270271,0.11855279386053252,30,True,-0.11949336881924177,-0.0066385204899578765,-0.0049563961717812854,15,1,74,-0.1035087365049494,-0.006900582433663293,-0.004778700197797248,12,1,59,-0.08154387917218353,-0.006795323264348628,-0.004613039551087439,9,1,50
TQQQ,leveraged,open_session,30,15,high_opening_volatility,10.0,69,-0.09776183601070043,0.3333333333333333,0.1350748193846466,30,True,-0.09776183601070043,-0.0054312131117055795,-0.004024453484217205,11,3,69,-0.10379131642345851,-0.006919421094897234,-0.004770713609883459,9,3,57,-0.1054228283118055,-0.008785235692650458,-0.008042550185686281,7,3,43
XLF,unlevered,combined_previous_close,60,60,high_opening_volatility,5.0,65,-0.1022769233435783,0.26153846153846155,0.10839479226138671,3,True,-0.1022769233435783,-0.005682051296865461,-0.0037861871318676243,13,2,65,-0.10456280896454484,-0.006970853930969656,-0.004838656609086334,12,2,53,-0.08158752701832273,-0.006798960584860227,-0.0037861871318676243,10,2,39
SOXL,leveraged,open_session,30,30,all,10.0,193,-0.20781048151884574,0.43523316062176165,0.31088890797576274,93,True,-0.20781048151884574,-0.011545026751046985,-0.0212649288341335,13,0,193,-0.1052808527214455,-0.007018723514763033,-0.021708048686829295,11,0,165,-0.3025646083042207,-0.02521371735868506,-0.030400816192196922,10,0,133
QQQ,unlevered,open_session,60,30,all,5.0,200,-0.14584103265883663,0.305,0.1445654302866205,1,True,-0.14584103265883663,-0.00810227959215759,-0.009848900983458864,14,0,200,-0.10528727191482967,-0.007019151460988645,-0.010055257816821594,11,0,169,-0.13681092190499633,-0.011400910158749694,-0.012060416151150832,10,0,138
TQQQ,leveraged,open_session,30,30,high_opening_volatility,10.0,69,-0.1582768719912766,0.391304347826087,0.16758777024506122,80,True,-0.1582768719912766,-0.008793159555070922,-0.003334012738651193,11,3,69,-0.105622616892318,-0.0070415077928212,-0.0018019445560942815,9,3,57,-0.10180775925928254,-0.008483979938273545,-0.005066162852058298,7,3,43
DIA,unlevered,combined_previous_close,15,60,high_opening_volume,5.0,86,-0.14209088997140729,0.23255813953488372,0.1397269367062942,13,True,-0.14209088997140729,-0.00789393833174485,-0.005370716330236336,16,2,86,-0.10598630663224762,-0.007065753775483174,-0.004415245869759277,13,2,72,-0.09164096721945736,-0.007636747268288113,-0.005370716330236336,11,1,65
XLF,unlevered,combined_previous_close,30,60,high_opening_volatility,5.0,65,-0.10508347242007865,0.2923076923076923,0.11118221506185844,1,True,-0.10508347242007865,-0.005837970690004369,-0.003682931502703546,12,2,65,-0.10722520786599143,-0.0071483471910660954,-0.004632145350758177,11,2,56,-0.06419791371127914,-0.005349826142606595,-0.003682931502703546,9,2,40
TQQQ,leveraged,combined_previous_close,30,30,high_opening_volume,10.0,68,-0.16431112948281423,0.29411764705882354,0.1764377860961629,38,True,-0.16431112948281423,-0.009128396082378568,-0.0030450342314067846,10,1,68,-0.10805984823503745,-0.0072039898823358295,0.0,7,1,53,-0.06545925691244214,-0.0054549380760368455,-0.0003258263412467266,6,1,39
XLK,unlevered,combined_previous_close,60,15,all,5.0,205,-0.139863318691978,0.375609756097561,0.14775113313908517,29,True,-0.139863318691978,-0.007770184371776555,-0.009609571977205855,14,0,205,-0.10821222933743291,-0.0072141486224955274,-0.007169985076179941,11,0,173,-0.11882901815218916,-0.009902418179349096,-0.008578635786049615,10,0,147
QQQ,unlevered,open_session,15,15,all,5.0,197,-0.12352736987777468,0.3147208121827411,0.12219423159546483,2,True,-0.12352736987777468,-0.0068626316598763715,-0.006723952744507544,15,0,197,-0.1085899945652189,-0.007239332971014593,-0.005961144656621009,13,0,164,-0.11059537897902794,-0.009216281581585661,-0.006723952744507544,12,0,132
IWM,unlevered,open_session,15,30,all,5.0,185,-0.13379627539216554,0.3837837837837838,0.13426720682016546,9,True,-0.13379627539216554,-0.007433126410675863,-0.0076984225258088235,14,0,185,-0.10923585880653197,-0.007282390587102131,-0.007312599167311085,12,0,157,-0.10235003889509287,-0.008529169907924405,-0.0076984225258088235,10,0,124
DIA,unlevered,combined_previous_close,15,60,high_opening_volatility,5.0,72,-0.11649827476021679,0.25,0.11681781078368814,3,True,-0.11649827476021679,-0.0064721263755675995,-0.005018862535845103,17,1,72,-0.10935681170382816,-0.007290454113588544,-0.005673191028279567,14,1,65,-0.08114306481165467,-0.006761922067637889,-0.005450383843072948,11,1,48
SOXL,leveraged,open_session,15,15,all,10.0,210,-0.13059674902202534,0.43333333333333335,0.32709561960749856,37,True,-0.13059674902202534,-0.007255374945668074,-0.013735444988884016,12,0,210,-0.10962395399691394,-0.007308263599794263,-0.01651893449338382,10,0,178,-0.29858641065813285,-0.024882200888177736,-0.03597727165460929,10,0,145
XLK,unlevered,open_session,15,30,all,5.0,187,-0.11803683664679909,0.39572192513368987,0.11632643188279534,2,True,-0.11803683664679909,-0.006557602035933283,-0.006305825519396846,15,0,187,-0.10985721786338953,-0.007323814524225969,-0.0073317146398022,13,0,155,-0.10597935835630845,-0.008831613196359037,-0.007378205239690794,11,0,122
XLK,unlevered,open_session,30,15,all,5.0,198,-0.12100604778415913,0.3787878787878788,0.12392775068552953,29,True,-0.12100604778415913,-0.006722558210231063,-0.007740439232712837,13,0,198,-0.11052203656097503,-0.007368135770731669,-0.00765770369843588,11,0,165,-0.10549019287083872,-0.008790849405903226,-0.008943348235183224,9,0,133
XLK,unlevered,combined_previous_close,30,60,high_opening_volume,5.0,88,-0.12465103644081188,0.3068181818181818,0.12465103644081188,38,True,-0.12465103644081188,-0.006925057580045104,-0.007169296129310332,13,2,88,-0.11106782105933488,-0.007404521403955659,-0.008574040041360975,10,2,70,-0.10060353291541013,-0.008383627742950844,-0.009430969030691627,9,1,62
TQQQ,leveraged,combined_previous_close,15,60,high_opening_volatility,10.0,57,-0.15222211624921966,0.38596491228070173,0.16433015637649728,38,True,-0.15222211624921966,-0.00845678423606776,-0.008290831925059083,12,1,57,-0.11120949229691546,-0.007413966153127697,-0.007891249815743628,9,1,46,-0.09782184488162349,-0.008151820406801957,-0.008290831925059083,8,1,33
SOXL,leveraged,combined_previous_close,15,30,high_opening_volatility,10.0,58,-0.22855665609582687,0.3620689655172414,0.24477975966290677,92,True,-0.22855665609582687,-0.012697592005323714,-0.008151379713835671,11,4,58,-0.11176864327999358,-0.007451242885332905,-0.00407425771238612,8,4,44,-0.11633876038409319,-0.009694896698674432,-0.002713190452117098,6,4,33
SPY,unlevered,open_session,15,30,all,5.0,186,-0.1300025835510602,0.3118279569892473,0.12869184707746117,2,True,-0.1300025835510602,-0.007222365752836678,-0.007884807146343209,15,0,186,-0.11223277671410403,-0.0074821851142736024,-0.00903612283741917,12,0,157,-0.1128975566108108,-0.009408129717567567,-0.009328297570434074,11,0,127
XLF,unlevered,combined_previous_close,15,60,high_opening_volatility,5.0,63,-0.1176360138518886,0.2857142857142857,0.12364921251572902,3,True,-0.1176360138518886,-0.0065353341028827,-0.006022764160305283,15,1,63,-0.1126387680463865,-0.007509251203092434,-0.006405325196367939,13,1,53,-0.0763036410690866,-0.006358636755757217,-0.006034152043287,10,1,38
XLF,unlevered,combined_previous_close,30,60,high_opening_volume,5.0,71,-0.12735021085239728,0.23943661971830985,0.1264180287309583,30,True,-0.12735021085239728,-0.0070750117140220715,-0.005906667740798177,14,1,71,-0.11287361485288783,-0.0075249076568591885,-0.005588578892829044,11,1,58,-0.09153657483925237,-0.007628047903271031,-0.00555960244893694,9,1,49
XLF,unlevered,combined_previous_close,15,60,high_opening_volume,5.0,73,-0.1254759048225632,0.3013698630136986,0.13101260561048722,30,True,-0.1254759048225632,-0.006970883601253512,-0.00574673436901646,15,0,73,-0.11317259106080613,-0.007544839404053742,-0.006234623987125487,12,0,62,-0.09574112011760005,-0.007978426676466671,-0.00645632151014669,10,0,53
SOXL,leveraged,combined_previous_close,60,60,high_opening_volatility,10.0,55,-0.21813955723187484,0.4,0.23158136227871695,37,True,-0.21813955723187484,-0.012118864290659713,-0.005186756136894177,10,3,55,-0.11332813714560475,-0.007555209143040317,0.0,7,3,42,-0.09791109989810876,-0.008159258324842397,-0.0028745946142063605,6,3,31
SOXL,leveraged,combined_previous_close,15,60,high_opening_volatility,10.0,58,-0.23740140325217207,0.39655172413793105,0.2508432082990142,20,True,-0.23740140325217207,-0.013188966847342894,-0.009842748489804765,10,4,58,-0.11364948009442255,-0.007576632006294837,0.0,7,4,44,-0.12921694495126812,-0.01076807874593901,0.0,5,4,33
TQQQ,leveraged,combined_previous_close,30,15,high_opening_volume,10.0,68,-0.13604607290880677,0.3235294117647059,0.1419047046727605,38,True,-0.13604607290880677,-0.007558115161600376,-0.004487564721121384,12,1,68,-0.1151956266191706,-0.00767970844127804,-0.0034544671962466467,10,1,53,-0.09412651063928312,-0.007843875886606927,-0.004487564721121384,8,1,39
TQQQ,leveraged,combined_previous_close,15,60,high_opening_volume,10.0,72,-0.14863123555285573,0.375,0.161281884824237,38,True,-0.14863123555285573,-0.00825729086404754,-0.003765369093303994,12,1,72,-0.11550583164967154,-0.007700388776644769,-0.0013631958863804527,9,1,58,-0.0542573104485945,-0.004521442537382875,-0.002603221434091252,8,1,42
TQQQ,leveraged,combined_previous_close,30,60,high_opening_volume,10.0,68,-0.140412431630222,0.36764705882352944,0.15603956940060015,38,True,-0.140412431630222,-0.007800690646123444,-0.0022594126871027798,11,1,68,-0.11775113568049089,-0.007850075712032726,-0.0013631958863804527,8,1,53,-0.06198015894168529,-0.005165013245140441,-0.0022594126871027798,7,1,39
XLK,unlevered,open_session,30,60,all,5.0,198,-0.12833679854525226,0.3939393939393939,0.14055536278723135,35,True,-0.12833679854525226,-0.007129822141402903,-0.007213132269595246,12,0,198,-0.11931351457742123,-0.007954234305161416,-0.006479861798262321,10,0,165,-0.126706015612978,-0.010558834634414834,-0.007853460510754473,9,0,133
XLK,unlevered,combined_previous_close,60,30,all,5.0,205,-0.1771832349795962,0.35609756097560974,0.17780797166267515,29,True,-0.1771832349795962,-0.009843513054422012,-0.009015519770146141,14,0,205,-0.11932196251205696,-0.007954797500803797,-0.004920668591685051,11,0,173,-0.12662778048791412,-0.01055231504065951,-0.009146367937612698,10,0,147
SPY,unlevered,open_session,15,60,all,5.0,186,-0.13816174531546277,0.3172043010752688,0.13898985118000606,35,True,-0.13816174531546277,-0.00767565251752571,-0.009066041415166481,14,0,186,-0.1199092865032294,-0.007993952433548628,-0.010475040871392505,11,0,157,-0.13543731695837125,-0.01128644307986427,-0.011916977740214219,10,0,127
SMH,unlevered,combined_previous_close,60,15,all,5.0,205,-0.1521147209714231,0.4,0.1635150195562669,38,True,-0.1521147209714231,-0.008450817831745727,-0.011237548733130154,15,0,205,-0.1207364967005713,-0.008049099780038087,-0.010918909082504036,12,0,173,-0.13821994982206542,-0.011518329151838785,-0.011762017619546039,11,0,148
SOXL,leveraged,open_session,15,60,high_opening_volume,10.0,74,-0.14874965526776374,0.40540540540540543,0.27908131316520524,36,True,-0.14874965526776374,-0.008263869737097985,-0.009537569805406876,12,1,74,-0.12146897354508468,-0.008097931569672312,-0.011136333545971988,9,1,65,-0.26333392386900434,-0.021944493655750363,-0.022064262560902104,8,1,44
TQQQ,leveraged,open_session,30,60,high_opening_volatility,10.0,69,-0.19138166895255848,0.43478260869565216,0.20401683980244045,35,True,-0.19138166895255848,-0.010632314941808805,-0.001220739787194225,9,3,69,-0.12229905478865488,-0.008153270319243658,0.0,7,3,57,-0.15299888369184633,-0.012749906974320527,-0.001220739787194225,6,3,43
QQQ,unlevered,open_session,60,60,all,5.0,200,-0.16915530744764107,0.36,0.1762444321529263,35,True,-0.16915530744764107,-0.009397517080424503,-0.007470304271845862,15,0,200,-0.12299234368625467,-0.008199489579083645,-0.007647345998885502,12,0,169,-0.1567536269071409,-0.013062802242261742,-0.011615478963722004,11,0,138
SOXL,leveraged,open_session,30,60,all,10.0,193,-0.23533585416601077,0.41968911917098445,0.37369424003704876,37,True,-0.23533585416601077,-0.013074214120333931,-0.017000263551734063,11,0,193,-0.12385895188919493,-0.008257263459279662,-0.016650838439874027,9,0,165,-0.3526304486297387,-0.02938587071914489,-0.02139497298588222,9,0,133
TLT,unlevered,combined_previous_close,60,60,all,5.0,169,-0.14724302840122805,0.23668639053254437,0.1494916214964237,0,True,-0.14724302840122805,-0.008180168244512669,-0.0077878195663423355,18,0,169,-0.12610456572223305,-0.00840697104814887,-0.007888926251433115,15,0,143,-0.0975717344138779,-0.008130977867823158,-0.007440657782416149,12,0,112
QQQ,unlevered,combined_previous_close,60,30,all,5.0,195,-0.18321385722564643,0.2923076923076923,0.18241386901520995,36,True,-0.18321385722564643,-0.010178547623647024,-0.009814836798699489,16,0,195,-0.12639583325921133,-0.008426388883947422,-0.008812427588730354,13,0,163,-0.12998195225424258,-0.010831829354520215,-0.011085392363232971,12,0,140
TLT,unlevered,combined_previous_close,30,60,all,5.0,172,-0.15099269991448727,0.23255813953488372,0.15323140568450733,0,True,-0.15099269991448727,-0.008388483328582627,-0.007683738559577824,18,0,172,-0.12660489233766226,-0.00844032615584415,-0.007888926251433115,15,0,144,-0.09613208328653677,-0.008011006940544732,-0.007683738559577824,12,0,115
QQQ,unlevered,combined_previous_close,60,15,all,5.0,195,-0.15399474744745356,0.30256410256410254,0.15697824699305485,24,True,-0.15399474744745356,-0.008555263747080754,-0.009811244878639658,15,0,195,-0.1268785149622097,-0.008458567664147314,-0.010069617404977138,12,0,163,-0.12981073374827368,-0.010817561145689472,-0.010136129405498795,11,0,140
XLK,unlevered,combined_previous_close,15,15,all,5.0,201,-0.1572696554409545,0.3681592039800995,0.16205730447420907,20,True,-0.1572696554409545,-0.008737203080053027,-0.010003400287452946,14,0,201,-0.12753078031292997,-0.008502052020861997,-0.00982528885780276,11,0,169,-0.11644069960562753,-0.009703391633802294,-0.010003400287452946,10,0,142
XLK,unlevered,open_session,15,15,all,5.0,187,-0.13166552722618707,0.3850267379679144,0.1341439219941789,21,True,-0.13166552722618707,-0.007314751512565948,-0.007625867259132502,14,0,187,-0.1288426702476484,-0.008589511349843227,-0.007975900897745136,12,0,155,-0.11907703477617204,-0.00992308623134767,-0.008123235810739649,10,0,122
IWM,unlevered,combined_previous_close,15,30,all,5.0,199,-0.18953191198338037,0.32663316582914576,0.18935079838308566,0,True,-0.18953191198338037,-0.010529550665743355,-0.008196217059549038,15,0,199,-0.12907261824678762,-0.008604841216452507,-0.0070928718077247765,12,0,166,-0.11734977138036184,-0.009779147615030154,-0.00864553360030923,10,0,138
SMH,unlevered,open_session,15,30,all,5.0,200,-0.16349517829854943,0.38,0.17103271499947825,29,True,-0.16349517829854943,-0.009083065461030524,-0.009555750302467692,15,0,200,-0.12911595821703858,-0.008607730547802572,-0.009406703889223156,12,0,175,-0.12090174490341177,-0.010075145408617647,-0.009555750302467692,10,0,138
TQQQ,leveraged,open_session,15,60,all,10.0,192,-0.1473723706371599,0.4114583333333333,0.254451224137354,38,True,-0.1473723706371599,-0.008187353924286662,-0.007998127324884474,12,0,192,-0.1312418612054954,-0.008749457413699695,-0.007999955518768642,10,0,160,-0.25304564462019974,-0.021087137051683313,-0.010740784312474827,9,0,128
SMH,unlevered,combined_previous_close,30,15,all,5.0,199,-0.1633043282488833,0.39195979899497485,0.17473442952797924,38,True,-0.1633043282488833,-0.009072462680493517,-0.009668605947445286,14,0,199,-0.13179710347818485,-0.008786473565212323,-0.009450776095741853,11,0,169,-0.14875777327910988,-0.012396481106592491,-0.010867475577120977,10,0,146
XLK,unlevered,combined_previous_close,15,30,all,5.0,201,-0.18395667458277332,0.3582089552238806,0.1841044537384562,9,True,-0.18395667458277332,-0.010219815254598518,-0.009610879021544727,15,0,201,-0.13206928643379168,-0.008804619095586112,-0.008340956254383913,12,0,169,-0.11857419334491037,-0.009881182778742531,-0.00896379838868655,11,0,142
TLT,unlevered,combined_previous_close,60,15,all,5.0,169,-0.14454066968508772,0.07100591715976332,0.14454066968508772,0,True,-0.14454066968508772,-0.008030037204727095,-0.008327995178540992,18,0,169,-0.13212514012247334,-0.008808342674831555,-0.008567521787329446,15,0,143,-0.10559100169751123,-0.00879925014145927,-0.008457998413387569,12,0,112
