date,entry,limit,stop,outcome,return,distance_bp,spread_bp,config
2025-05-22,515.33,515.44,515.22,target,0.0002134554557273738,2.134554557274244,0.19405417992723883,t2_h1_s1
2025-05-22,515.93,516.04,515.8199999999999,stop,-0.00033256643343082537,2.132072180334806,0.19382850054316947,t2_h1_s1
2025-05-22,515.93,516.04,515.8199999999999,target,0.0002132072180334177,2.132072180334806,0.19382850054316947,t2_h1_s1
2025-05-22,516.54,516.65,516.43,stop,-0.0003129341386921558,2.129554342355164,0.1935995973134652,t2_h1_s1
2025-05-22,516.89,517.0,516.78,target,0.0002128112364332413,2.128112364333101,0.19346850332668808,t2_h1_s1
2025-05-23,507.51,507.62,507.4,target,0.0002167444976453048,2.1674449764539347,0.1970443349752493,t2_h1_s1
2025-05-23,508.28,508.39,508.16999999999996,stop,-0.0003360667348704105,2.1641614857954994,0.3934993900744921,t2_h1_s1
2025-05-23,506.83,506.94,506.71999999999997,stop,-0.00033674210287482076,2.17035297831647,0.3946252047115628,t2_h1_s1
2025-05-23,508.09,508.2,507.97999999999996,target,0.00021649707728954581,2.1649707728948346,0.3936465447673676,t2_h1_s1
2025-05-23,509.31,509.42,509.2,target,0.0002159784806896603,2.1597848068958716,0.19634792852940564,t2_h1_s1
2025-05-23,508.11,508.22,508.0,target,0.00021648855562772518,2.1648855562774525,0.19681165124962874,t2_h1_s1
2025-05-23,509.86,509.97,509.75,target,0.00021574549876435256,2.157454987643934,0.3922799309585834,t2_h1_s1
2025-05-23,508.93,509.04,508.82,target,0.0002161397441691193,2.1613974416916597,0.39299679707616164,t2_h1_s1
2025-05-23,508.88,508.99,508.77,stop,-0.0003161393648798416,2.161609809778605,0.393035412489251,t2_h1_s1
2025-05-23,510.15,510.26,510.03999999999996,target,0.0002156228560228346,2.1562285602276514,0.39205692666577363,t2_h1_s1
2025-05-23,511.06,511.17,510.95,target,0.00021523891519592553,2.1523891519589413,0.19567556990507384,t2_h1_s1
2025-05-23,510.8,510.91,510.69,stop,-0.00031532693813629553,2.153484729835819,0.19577517179181214,t2_h1_s1
2025-05-23,510.93,511.04,510.82,target,0.00021529368015182904,2.152936801519066,0.3914583781883252,t2_h1_s1
2025-05-23,510.2,510.31,510.09,stop,-0.0003155801646413936,2.1560172481382525,0.3920185032724177,t2_h1_s1
2025-05-27,518.79,518.9,518.68,target,0.0002120318433278534,2.120318433277697,0.19275993677458914,t2_h1_s1
2025-05-27,520.76,520.87,520.65,target,0.00021122974114762272,2.1122974114757977,0.19203072491480455,t2_h1_s1
