variant,threshold,pressure_state,activation_state,exit,leg,cost_bps_per_side,full_net_simple_return,standard_max_drawdown,max_recovery_days,recovery_unresolved,trade_count,win_rate,early_half_net,late_half_net,top_5_day_profit_share,average_month_18m,negative_months_18m,zero_months_18m,average_month_15m,negative_months_15m,zero_months_15m,average_month_12m,negative_months_12m,zero_months_12m
q50_edge20_edge40_next_0934_close_negative_signal_bull_c10,q50,edge20,edge40,next_0934_close,negative_signal_bull,10,0.26640690180008586,0.14250906223819423,82.0,False,33,0.5454545454545454,-0.014912823215868176,0.28131972501595404,1.285271027821672,0.014800383433338104,5,6,0.017200260010808995,4,5,0.014766474141362515,4,3
q60_all_edge10_next_0934_close_positive_signal_inverse_c5,q60,all,edge10,next_0934_close,positive_signal_inverse,5,0.2266116898889734,0.19829341420975505,,True,41,0.5853658536585366,0.4838198394705976,-0.2572081495816242,2.035284826825812,0.012589538327165188,9,1,0.017125329024849815,7,1,-0.01912360160129085,6,1
q40_edge20_edge10_next_open_negative_signal_bull_c5,q40,edge20,edge10,next_open,negative_signal_bull,5,0.2368583784991487,0.11945486960882412,84.0,False,33,0.6060606060606061,0.053953807071822624,0.18290457142732608,1.413781381934516,0.013158798805508262,5,4,0.016991627940407546,4,3,0.015812038279927693,4,1
q40_edge33_edge20_next_0934_close_positive_signal_inverse_c5,q40,edge33,edge20,next_0934_close,positive_signal_inverse,5,0.3221128683848997,0.22361670146849738,,True,59,0.5932203389830508,0.31449169730552406,0.007621171079375655,1.344190922216614,0.017895159354716653,6,1,0.016876028283221173,5,1,0.00320245855313366,4,1
q60_all_edge10_next_open_positive_signal_inverse_c10,q60,all,edge10,next_open,positive_signal_inverse,10,0.17405672536339067,0.1912415221650905,,True,41,0.5609756097560976,0.2782608162901975,-0.10420409092680682,2.7923330359710246,0.009669818075743927,10,1,0.01682287579720753,7,1,-0.012844831850311175,6,1
q60_all_edge20_next_open_positive_signal_inverse_c10,q60,all,edge20,next_open,positive_signal_inverse,10,0.16895193713931966,0.17522291944646456,,True,49,0.5306122448979592,0.14596768528834236,0.0229842518509773,2.90692132409945,0.009386218729962204,9,1,0.016796569253460566,7,1,-0.001218895254827666,6,1
q60_edge33_edge40_next_open_positive_signal_inverse_c10,q60,edge33,edge40,next_open,positive_signal_inverse,10,0.18907418642471596,0.20057801312705295,,True,46,0.5217391304347826,0.178505887976097,0.010568298448618951,2.5975517763962577,0.010504121468039775,9,0,0.016768980898052937,6,0,0.0012675683539316214,5,0
q50_edge33_edge40_next_open_positive_signal_inverse_c10,q50,edge33,edge40,next_open,positive_signal_inverse,10,0.18899752813060977,0.2380183431314106,,True,58,0.5517241379310345,0.20508899756160215,-0.016091469430992378,2.598605355720816,0.010499862673922765,9,0,0.016763870345112522,6,0,0.0023875469848918343,5,0
q60_edge33_edge20_next_0934_close_positive_signal_inverse_c5,q60,edge33,edge20,next_0934_close,positive_signal_inverse,5,0.2648324272850072,0.2001880764779157,,True,42,0.5952380952380952,0.36205418484235663,-0.09722175755734941,1.5955872922245067,0.014712912626944845,6,1,0.01672316943125324,5,1,-0.004873506732257495,4,1
q40_edge25_edge20_next_open_negative_signal_bull_c10,q40,edge25,edge20,next_open,negative_signal_bull,10,0.25648351273539016,0.09522909614829171,47.0,False,39,0.5384615384615384,0.08563338469410275,0.1708501280412874,1.2897220446445006,0.014249084040855009,6,5,0.01670393590853613,5,4,0.021452588342840806,4,3
q60_edge33_edge20_next_open_negative_signal_bull_c5,q60,edge33,edge20,next_open,negative_signal_bull,5,0.2809702909360371,0.11155740738512399,215.0,False,34,0.5588235294117647,0.08461579773473382,0.19635449320130327,1.2197705205550586,0.015609460607557616,6,5,0.016686956681823316,6,3,0.025904974409357878,4,3
q50_edge20_always_next_0934_close_positive_signal_inverse_c5,q50,edge20,always,next_0934_close,positive_signal_inverse,5,0.17831096955765413,0.3233471287056207,,True,73,0.5342465753424658,0.4825963286481606,-0.30428535909050647,3.0919840814169737,0.009906164975425229,10,0,0.016451204523602138,7,0,-0.017291830055366563,6,0
q60_all_edge20_next_0934_close_positive_signal_inverse_c5,q60,all,edge20,next_0934_close,positive_signal_inverse,5,0.2377133801571415,0.2008204006305711,,True,49,0.5714285714285714,0.3864812627614512,-0.14876788260430973,1.8786812496358527,0.013206298897618972,9,1,0.01642380592031912,7,1,-0.011963590858799741,6,1
q40_edge33_edge40_next_open_positive_signal_inverse_c10,q40,edge33,edge40,next_open,positive_signal_inverse,10,0.21094116545550723,0.23471755421053994,,True,64,0.546875,0.1973014133027886,0.01363975215271862,2.328279488537242,0.011718953636417069,8,0,0.016321059783499493,6,0,0.0018340337828755455,5,0
q50_edge33_edge10_next_0934_close_positive_signal_inverse_c5,q50,edge33,edge10,next_0934_close,positive_signal_inverse,5,0.20741123752326796,0.19635096098190946,,True,45,0.5777777777777777,0.38408637337665397,-0.176675135853386,2.135472031258456,0.011522846529070442,8,2,0.015845298867136117,6,2,-0.008795282719717643,5,2
q50_edge25_edge10_next_0934_close_positive_signal_inverse_c10,q50,edge25,edge10,next_0934_close,positive_signal_inverse,10,0.19249328572471747,0.1999337357779338,,True,40,0.575,0.4263398688391079,-0.23384658311439044,2.274993099374432,0.010694071429150971,8,3,0.015768880630121686,6,2,-0.011288223261167315,5,2
q40_all_edge20_next_open_positive_signal_inverse_c10,q40,all,edge20,next_open,positive_signal_inverse,10,0.12670871564401454,0.18888006122033243,50.0,False,72,0.5416666666666666,0.08579875196369446,0.04090996368032007,4.366612550051237,0.007039373091334141,11,1,0.015768278198100307,8,1,0.0004245185953764737,7,1
q40_edge33_edge40_next_0934_close_both_reversal_c10,q40,edge33,edge40,next_0934_close,both_reversal,10,0.3597687480614068,0.2864798744183712,,True,121,0.5454545454545454,0.2420786588775805,0.11769008918382629,1.4499107742111577,0.019987152670078154,5,0,0.015746950209481952,5,0,0.009078303843190333,4,0
q40_edge33_edge10_next_0934_close_negative_signal_bull_c10,q40,edge33,edge10,next_0934_close,negative_signal_bull,10,0.24798523945512874,0.2477190044713165,160.0,False,48,0.5,-0.0664158109748848,0.31440105043001354,1.6743195922904255,0.013776957747507153,5,2,0.015569752116626923,5,1,0.026099209707487896,3,1
q60_edge33_edge40_next_open_negative_signal_bull_c5,q60,edge33,edge40,next_open,negative_signal_bull,5,0.25325299030259685,0.11922179275757454,68.0,False,38,0.5526315789473685,-0.001346543866364791,0.25459953416896164,1.3026074152414673,0.01406961057236649,5,5,0.0155600853485553,5,3,0.023436495268082187,3,3
q40_edge33_edge20_next_0934_close_negative_signal_bull_c10,q40,edge33,edge20,next_0934_close,negative_signal_bull,10,0.2506625930689761,0.2005941312211415,293.0,False,49,0.5306122448979592,0.004146207397903168,0.24651638567107292,1.656436008001801,0.013925699614943117,7,3,0.015467937249967844,6,2,0.030847594441222047,4,2
q40_edge25_edge10_next_0934_close_positive_signal_inverse_c10,q40,edge25,edge10,next_0934_close,positive_signal_inverse,10,0.24181139945024877,0.1935301232339089,,True,43,0.5813953488372093,0.4477000876650312,-0.20588868821478246,1.8304052602234946,0.01343396663612493,7,3,0.015457584323798875,6,2,-0.011677343644070831,5,2
q40_edge25_edge40_next_0934_close_negative_signal_bull_c5,q40,edge25,edge40,next_0934_close,negative_signal_bull,5,0.241082268878262,0.19351939394190415,82.0,False,47,0.5106382978723404,0.004807559951479634,0.23627470892678237,1.6542168577041707,0.013393459382125668,7,5,0.015245284482687405,6,4,0.015384014967805596,5,3
q50_edge33_edge20_next_0934_close_positive_signal_inverse_c5,q50,edge33,edge20,next_0934_close,positive_signal_inverse,5,0.24252118859971594,0.2345806637657212,,True,54,0.5925925925925926,0.27730741257627545,-0.034786223976559505,1.745034211215026,0.013473399366650885,6,1,0.01523575351890049,5,1,0.0011521150977328032,4,1
q50_edge20_edge10_next_0934_close_positive_signal_inverse_c10,q50,edge20,edge10,next_0934_close,positive_signal_inverse,10,0.18369192574337156,0.2011213571130911,,True,37,0.5675675675675675,0.3983819739394999,-0.21469004819612836,2.3839964382073293,0.010205106985742864,8,3,0.01518212329803196,6,2,-0.012021669926279474,5,2
q40_edge33_always_next_open_positive_signal_inverse_c10,q40,edge33,always,next_open,positive_signal_inverse,10,0.05553860505911723,0.36575710668026923,,True,96,0.5,0.17572002612157955,-0.12018142106246232,10.508877305680361,0.003085478058839846,8,0,0.015088332078873693,6,0,-0.005725429515169402,5,0
q60_edge20_edge40_next_0934_close_positive_signal_inverse_c10,q60,edge20,edge40,next_0934_close,positive_signal_inverse,10,0.20532531697403167,0.20166730749401993,,True,36,0.5833333333333334,0.3578937481715374,-0.15256843119750574,2.061554020781448,0.01140696205411287,8,1,0.015070398109927845,6,0,-0.009475770167421719,5,0
q40_edge20_edge10_next_open_negative_signal_bull_c10,q40,edge20,edge10,next_open,negative_signal_bull,10,0.20385837849914867,0.1255452944508832,84.0,False,33,0.5454545454545454,0.03795380707182261,0.16590457142732606,1.6181133594107961,0.011325465472174926,7,4,0.015058294607074212,5,3,0.013478704946594358,5,1
q60_edge25_edge40_next_0934_close_positive_signal_inverse_c10,q60,edge25,edge40,next_0934_close,positive_signal_inverse,10,0.20435796947238427,0.20179660078693554,,True,38,0.5789473684210527,0.38266750988505804,-0.17830954041267377,2.071312578946137,0.01135322052624357,8,1,0.015005908276484684,6,0,-0.009556382459225668,5,0
q60_all_edge40_next_open_positive_signal_inverse_c10,q60,all,edge40,next_open,positive_signal_inverse,10,0.16120343349020017,0.20331646148958593,,True,54,0.5,0.16391535450631134,-0.002711921016111174,3.2211722130699716,0.008955746305011121,10,0,0.01491093070241855,7,0,-0.004779039500788164,6,0
q40_edge20_edge10_next_0934_close_positive_signal_inverse_c10,q40,edge20,edge10,next_0934_close,positive_signal_inverse,10,0.23301003946890286,0.19464267533337348,,True,40,0.575,0.43356625866874854,-0.20055621919984568,1.899544150735232,0.012945002192716826,7,3,0.014870826991709147,6,2,-0.01241079030918299,5,2
q40_edge20_edge10_next_0934_close_negative_signal_bull_c5,q40,edge20,edge10,next_0934_close,negative_signal_bull,5,0.24050127431160206,0.1619357563382216,84.0,False,33,0.5151515151515151,0.0496126047501394,0.19088866956146266,1.487195664676772,0.013361181906200115,5,4,0.014804154440391811,5,3,0.011688008845007702,5,1
q50_all_always_next_open_positive_signal_inverse_c10,q50,all,always,next_open,positive_signal_inverse,10,-0.04707800081871216,0.36772139351148314,33.0,False,101,0.48514851485148514,0.02548089287506705,-0.07255889369377921,,-0.0026154444899284535,13,0,0.014693385512949141,10,0,-0.009943157832751895,9,0
q60_all_always_next_0934_close_positive_signal_inverse_c10,q60,all,always,next_0934_close,positive_signal_inverse,10,0.09923727644814839,0.3628774091124606,,True,81,0.5308641975308642,0.4906042039083408,-0.3913669274601924,5.612678207022395,0.005513182024897133,11,0,0.014664721386819823,8,0,-0.025680483401778465,7,0
q60_all_edge10_next_0934_close_positive_signal_inverse_c10,q60,all,edge10,next_0934_close,positive_signal_inverse,10,0.18561168988897336,0.21378575058555715,,True,41,0.5853658536585366,0.4638198394705976,-0.2782081495816242,2.45792349762711,0.010311760549387409,9,1,0.01459199569151648,7,1,-0.02129026826795752,6,1
q60_edge33_edge20_next_open_negative_signal_bull_c10,q60,edge33,edge20,next_open,negative_signal_bull,10,0.24697029093603706,0.11412063327854392,292.0,False,34,0.5294117647058824,0.0676157977347338,0.17935449320130326,1.3674490026941026,0.013720571718668726,6,5,0.014553623348489982,6,3,0.023821641076024542,4,3
q40_edge25_always_next_0934_close_positive_signal_inverse_c5,q40,edge25,always,next_0934_close,positive_signal_inverse,5,0.15269449951371072,0.34464848779040963,,True,83,0.5180722891566265,0.46828029667454807,-0.31558579716083734,3.6107042569977303,0.008483027750761707,9,0,0.014400944075603906,7,0,-0.019854655615364352,6,0
q40_edge33_edge10_next_open_negative_signal_bull_c5,q40,edge33,edge10,next_open,negative_signal_bull,5,0.1961648528945461,0.2208503243568448,151.0,False,48,0.5625,-0.0698576585937305,0.2660225114882766,1.7860215346768056,0.01089804738303034,6,2,0.01427872623343404,5,1,0.02482739403320035,3,1
q40_edge33_edge10_next_0934_close_positive_signal_inverse_c5,q40,edge33,edge10,next_0934_close,positive_signal_inverse,5,0.2385476601237121,0.19236434406585204,,True,49,0.5714285714285714,0.3642650640439745,-0.12571740392026243,1.8764085017795,0.013252647784650672,7,2,0.014255223152474161,6,2,-0.01078287736304509,5,2
q60_edge33_edge20_next_0934_close_positive_signal_inverse_c10,q60,edge33,edge20,next_0934_close,positive_signal_inverse,10,0.22283242728500718,0.20770852112965368,,True,42,0.5952380952380952,0.3410541848423566,-0.11822175755734943,1.8738890951937457,0.01237957929361151,6,1,0.014189836097919906,5,1,-0.007040173398924164,4,1
q50_all_edge40_next_0934_close_positive_signal_inverse_c5,q50,all,edge40,next_0934_close,positive_signal_inverse,5,0.13710073172821224,0.2362752321000457,,True,69,0.5507246376811594,0.3261649678894061,-0.18906423616119383,3.709262109434449,0.007616707318234013,11,0,0.013699801597411332,9,0,-0.010211667626586254,8,0
q40_edge20_edge40_next_0934_close_both_reversal_c5,q40,edge20,edge40,next_0934_close,both_reversal,5,0.25454699716759177,0.2700815242648177,,True,86,0.5232558139534884,0.33106250346115484,-0.07651550629356307,1.9144535645435057,0.014141499842643988,7,1,0.013659139458943556,6,0,-0.01359455084579341,5,0
q40_edge20_always_next_0934_close_positive_signal_inverse_c5,q40,edge20,always,next_0934_close,positive_signal_inverse,5,0.17331266936961598,0.34027299145439766,,True,79,0.5189873417721519,0.556524387915308,-0.383211718545692,3.1811562387195536,0.009628481631645333,9,0,0.013614186743514178,7,0,-0.02083810228047651,6,0
q50_all_edge20_next_0934_close_positive_signal_inverse_c10,q50,all,edge20,next_0934_close,positive_signal_inverse,10,0.1267990373835306,0.20417531648175838,,True,64,0.5625,0.22357429978034993,-0.09677526239681933,3.7717846751037336,0.0070443909657517,11,1,0.013592004122172112,8,1,-0.006118451386052261,7,1
q60_all_edge20_next_0934_close_positive_signal_inverse_c10,q60,all,edge20,next_0934_close,positive_signal_inverse,10,0.18871338015714145,0.21001547090688596,,True,49,0.5714285714285714,0.3624812627614512,-0.17376788260430975,2.339991312333399,0.010484076675396747,9,1,0.013490472586985785,7,1,-0.014463590858799743,6,1
q50_edge33_always_next_0934_close_positive_signal_inverse_c5,q50,edge33,always,next_0934_close,positive_signal_inverse,5,0.11273177166451065,0.37254635127306035,,True,88,0.5340909090909091,0.35559898942244483,-0.24286721775793418,4.8906769695331604,0.006262876203583925,10,0,0.013455781436987047,7,0,-0.014090886880763607,6,0
q50_all_edge10_next_open_positive_signal_inverse_c5,q50,all,edge10,next_open,positive_signal_inverse,5,0.06381905217164263,0.21065233646489806,,True,53,0.5471698113207547,0.2515718007242995,-0.1877527485526569,7.6940087271197894,0.0035455028984245907,11,1,0.013375730381220233,8,1,-0.017194063464826232,7,1
q40_edge33_edge20_next_0934_close_positive_signal_inverse_c10,q40,edge33,edge20,next_0934_close,positive_signal_inverse,10,0.26311286838489967,0.23397219412528042,,True,59,0.5932203389830508,0.28549169730552404,-0.022378828920624372,1.6266068483813445,0.01461738157693887,6,1,0.013276028283221171,5,1,3.5791886466990386e-05,4,1
q60_edge33_edge40_next_open_negative_signal_bull_c10,q60,edge33,edge40,next_open,negative_signal_bull,10,0.2152529903025968,0.12941035888310382,68.0,False,38,0.5263157894736842,-0.020346543866364808,0.23559953416896162,1.5093366305551323,0.011958499461255379,5,5,0.013226752015221966,5,3,0.020936495268082184,3,3
q40_edge33_edge20_next_open_negative_signal_bull_c5,q40,edge33,edge20,next_open,negative_signal_bull,5,0.20533890982769376,0.1857126123341116,145.0,False,49,0.5510204081632653,-0.012960826611745802,0.21829973643943956,1.6741284023975882,0.011407717212649653,7,3,0.013094295714689704,6,2,0.027270853979898545,4,2
q50_edge33_edge10_next_0934_close_positive_signal_inverse_c10,q50,edge33,edge10,next_0934_close,positive_signal_inverse,10,0.16241123752326792,0.2040520393656549,,True,45,0.5777777777777777,0.36208637337665395,-0.19967513585338603,2.696370666080936,0.00902284652907044,8,2,0.013045298867136117,6,2,-0.011295282719717645,5,2
q60_edge20_edge20_next_open_negative_signal_bull_c5,q60,edge20,edge20,next_open,negative_signal_bull,5,0.22522617094497355,0.053585933449722255,37.0,False,21,0.5714285714285714,0.1173744609214501,0.10785171002352345,1.3123817515691412,0.01251256505249853,5,8,0.012970682015752414,5,6,0.01091605834879944,4,5
q40_edge20_edge10_next_0934_close_negative_signal_bull_c10,q40,edge20,edge10,next_0934_close,negative_signal_bull,10,0.20750127431160204,0.16838751872945254,145.0,False,33,0.5151515151515151,0.033612604750139385,0.17388866956146265,1.6996158393507015,0.01152784857286678,5,4,0.012870821107058476,5,3,0.009354675511674368,5,1
q40_all_edge40_next_open_positive_signal_inverse_c10,q40,all,edge40,next_open,positive_signal_inverse,10,0.10373524855046867,0.21396949904035711,125.0,False,78,0.5128205128205128,0.1212301414624869,-0.017494892912018223,5.465867712592893,0.005763069363914926,12,0,0.012867642084096536,9,0,-0.006206783451554954,8,0
q40_all_edge20_next_0934_close_positive_signal_inverse_c5,q40,all,edge20,next_0934_close,positive_signal_inverse,5,0.1950990336379801,0.19096376910410212,,True,72,0.5555555555555556,0.329644739375043,-0.13454570573706293,2.47699159247414,0.010838835202110006,9,1,0.012705564665839926,7,1,-0.008726500706467494,6,1
q60_edge20_edge40_next_open_negative_signal_bull_c5,q60,edge20,edge40,next_open,negative_signal_bull,5,0.2086566874516237,0.07381765343449002,76.0,False,25,0.56,0.06767035063852267,0.14098633681310102,1.3551095114275318,0.011592038191756871,4,8,0.012586998491823757,4,6,0.010306251469197955,4,4
q50_edge25_always_next_0934_close_positive_signal_inverse_c10,q50,edge25,always,next_0934_close,positive_signal_inverse,10,0.08069279970174881,0.34774773174133344,,True,77,0.5324675324675324,0.38725468907617655,-0.30656188937442774,6.770550550155874,0.004482933316763822,10,0,0.012571295189025193,7,0,-0.020725050056921074,6,0
q40_edge25_edge40_next_0934_close_negative_signal_bull_c10,q40,edge25,edge40,next_0934_close,negative_signal_bull,10,0.19408226887826197,0.20614346022151894,82.0,False,47,0.5106382978723404,-0.018192440048520386,0.21227470892678235,2.0290485861900294,0.010782348271014553,7,5,0.012378617816020735,6,4,0.01230068163447226,5,3
q40_edge33_edge40_next_0934_close_negative_signal_bull_c5,q40,edge33,edge40,next_0934_close,negative_signal_bull,5,0.26643495114675564,0.23887470665116614,91.0,False,57,0.5263157894736842,-0.04852429300127703,0.31495924414803267,1.5773279395365833,0.014801941730375313,5,3,0.012126602541093308,5,2,0.023506742476513687,3,2
q60_edge20_edge40_next_0934_close_negative_signal_bull_c5,q60,edge20,edge40,next_0934_close,negative_signal_bull,5,0.2340976455438778,0.11891393975169154,91.0,False,25,0.52,0.04768848060120323,0.18640916494267457,1.3648163044337063,0.013005424752437655,3,8,0.012113012183510508,3,6,0.008324081023906074,3,4
q60_all_edge40_next_0934_close_positive_signal_inverse_c5,q60,all,edge40,next_0934_close,positive_signal_inverse,5,0.1754718096137765,0.25100756819021985,,True,54,0.5555555555555556,0.39922919060190065,-0.22375738098812414,2.722109343731152,0.009748433867432028,10,0,0.012095385736355232,8,0,-0.01742966429374711,7,0
q50_edge20_always_next_0934_close_positive_signal_inverse_c10,q50,edge20,always,next_0934_close,positive_signal_inverse,10,0.10531096955765407,0.34214068007131704,,True,73,0.5342465753424658,0.44659632864816057,-0.3412853590905065,5.1878230891720545,0.00585060941986967,10,0,0.011984537856935465,7,0,-0.021458496722033232,6,0
q50_edge33_edge20_next_0934_close_positive_signal_inverse_c10,q50,edge33,edge20,next_0934_close,positive_signal_inverse,10,0.1885211885997159,0.24505784968099042,,True,54,0.5925925925925926,0.2503074125762754,-0.06178622397655953,2.2183595072647773,0.010473399366650883,6,1,0.011902420185567152,5,1,-0.0016812182356005327,4,1
q60_edge20_edge20_next_0934_close_negative_signal_bull_c5,q60,edge20,edge20,next_0934_close,negative_signal_bull,5,0.22790202043823526,0.05717983109173692,76.0,False,21,0.5238095238095238,0.10463523292144572,0.12326678751678954,1.30614682840449,0.012661223357679737,4,8,0.011843842457458443,4,6,0.009602323278289507,3,5
q60_edge33_edge40_next_0934_close_positive_signal_inverse_c5,q60,edge33,edge40,next_0934_close,positive_signal_inverse,5,0.16969178205179936,0.24825536126393397,,True,46,0.5652173913043478,0.3508116999700879,-0.18111991791828852,2.52392442107363,0.009427321225099964,9,0,0.011710050565556756,7,0,-0.011195453519370615,6,0
q60_edge20_edge20_next_open_negative_signal_bull_c10,q60,edge20,edge20,next_open,negative_signal_bull,10,0.20422617094497353,0.05738065570303434,37.0,False,21,0.5238095238095238,0.10737446092145009,0.09685171002352344,1.4228475977364794,0.011345898385831863,5,8,0.011704015349085746,5,6,0.009499391682132772,4,5
q50_edge25_edge40_next_0934_close_positive_signal_inverse_c5,q50,edge25,edge40,next_0934_close,positive_signal_inverse,5,0.15631118483951068,0.23977358066216772,,True,48,0.5625,0.3652668412604486,-0.20895565642093794,2.7399781609727896,0.00868395471330615,9,1,0.011602789300959778,7,0,-0.009347804337791069,6,0
q40_edge20_edge20_next_open_negative_signal_bull_c5,q40,edge20,edge20,next_open,negative_signal_bull,5,0.17993257531590978,0.09266570055074747,47.0,False,30,0.5666666666666667,0.0399557715549097,0.13997680376100008,1.770793325572382,0.00999625418421721,7,6,0.011400540080570771,6,5,0.008953380929822388,5,4
q40_edge33_edge10_next_open_negative_signal_bull_c10,q40,edge33,edge10,next_open,negative_signal_bull,10,0.14816485289454606,0.23704665793822804,157.0,False,48,0.5208333333333334,-0.09385765859373052,0.24202251148827658,2.3308810751640783,0.00823138071636367,8,2,0.011345392900100703,6,1,0.021744060699867018,4,1
q40_all_edge10_next_open_positive_signal_inverse_c5,q40,all,edge10,next_open,positive_signal_inverse,5,0.07068851270337162,0.23805975014301917,,True,61,0.5409836065573771,0.25719628589335286,-0.18650777318998124,7.102697154753665,0.003927139594631757,11,1,0.011319585330866345,8,1,-0.019764244777768596,7,1
q40_edge25_edge40_next_0934_close_positive_signal_inverse_c5,q40,edge25,edge40,next_0934_close,positive_signal_inverse,5,0.20697910350652426,0.23204372947189447,,True,52,0.5576923076923077,0.3750271692176589,-0.16804806571113462,2.091907764005215,0.011498839083695792,8,1,0.011314813324069117,7,0,-0.009707774308904396,6,0
q40_edge33_edge10_next_0934_close_positive_signal_inverse_c10,q40,edge33,edge10,next_0934_close,positive_signal_inverse,10,0.18954766012371205,0.20032964241034146,,True,49,0.5714285714285714,0.3402650640439745,-0.15071740392026245,2.3351006139925965,0.010530425562428447,7,2,0.011255223152474158,6,2,-0.013532877363045093,5,2
q50_all_always_next_0934_close_positive_signal_inverse_c5,q50,all,always,next_0934_close,positive_signal_inverse,5,-0.005361346694106928,0.36217987809361196,,True,101,0.5148514851485149,0.31895056978899794,-0.32431191648310487,,-0.00029785259411705154,12,0,0.01125396756409652,9,0,-0.02355903395975136,8,0
q40_edge33_always_next_0934_close_positive_signal_inverse_c5,q40,edge33,always,next_0934_close,positive_signal_inverse,5,0.11547554146955552,0.38644994551461365,,True,96,0.5208333333333334,0.4621912284174081,-0.3467156869478526,4.774471480262766,0.006415307859419751,8,0,0.011134901656437957,6,0,-0.01699198660644997,5,0
q60_edge20_edge40_next_open_negative_signal_bull_c10,q60,edge20,edge40,next_open,negative_signal_bull,10,0.18365668745162367,0.08023803560804711,76.0,False,25,0.52,0.05567035063852266,0.127986336813101,1.5123471170186427,0.010203149302867982,4,8,0.01112033182515709,4,6,0.008556251469197954,4,4
q40_edge25_edge40_next_open_negative_signal_bull_c5,q40,edge25,edge40,next_open,negative_signal_bull,5,0.16129910208914344,0.18935296220671333,74.0,False,47,0.5531914893617021,-0.053202988073218105,0.21450209016236155,2.0022578014655337,0.008961061227174636,6,5,0.01106681344339772,5,4,0.013692649453393796,4,3
q40_edge33_edge40_next_0934_close_positive_signal_inverse_c5,q40,edge33,edge40,next_0934_close,positive_signal_inverse,5,0.21433379691465126,0.2705965247530875,,True,64,0.5625,0.3506029518788576,-0.13626915496420633,2.0201256164213444,0.01190743316192507,7,0,0.011020347668388648,6,0,-0.0068451052999900135,5,0
q40_all_always_next_open_positive_signal_inverse_c10,q40,all,always,next_open,positive_signal_inverse,10,-0.09698512497266676,0.38396717470949177,33.0,False,113,0.4778761061946903,0.02096108691784193,-0.11794621189050869,,-0.005388062498481487,13,0,0.010914936190012365,10,0,-0.014666219486422863,9,0
q50_edge20_edge40_next_0934_close_positive_signal_inverse_c5,q50,edge20,edge40,next_0934_close,positive_signal_inverse,5,0.14450982485816477,0.24164850785278294,,True,45,0.5555555555555556,0.3324088404164932,-0.18789901555832844,2.9637378164176913,0.008028323603231377,9,1,0.01081603196887005,7,0,-0.010331251002903228,6,0
q50_edge33_edge40_next_0934_close_positive_signal_inverse_c5,q50,edge33,edge40,next_0934_close,positive_signal_inverse,5,0.15592380825455465,0.28043549975170895,,True,58,0.5689655172413793,0.34018479305899907,-0.18426098480444442,2.746785353503124,0.008662433791919702,9,0,0.010792185645740441,7,0,-0.007130307828300274,6,0
q60_edge20_edge40_next_0934_close_negative_signal_bull_c10,q60,edge20,edge40,next_0934_close,negative_signal_bull,10,0.20909764554387777,0.1253277979019188,91.0,False,25,0.52,0.03568848060120322,0.17340916494267455,1.5040833322144278,0.011616535863548764,4,8,0.01064634551684384,4,6,0.006574081023906071,4,4
q60_edge20_edge20_next_0934_close_negative_signal_bull_c10,q60,edge20,edge20,next_0934_close,negative_signal_bull,10,0.20690202043823525,0.059291706215800016,91.0,False,21,0.5238095238095238,0.09463523292144571,0.11226678751678953,1.4145511994637368,0.01149455669101307,5,8,0.010577175790791775,5,6,0.00818565661162284,4,5
q40_edge20_edge40_next_0934_close_positive_signal_inverse_c5,q40,edge20,edge40,next_0934_close,positive_signal_inverse,5,0.19517774352517836,0.23379927443339363,,True,49,0.5510204081632653,0.4028162732389181,-0.20763852971373975,2.218394299431388,0.01084320797362102,8,1,0.01052805599197939,7,0,-0.010691220974016554,6,0
q40_edge20_edge20_next_0934_close_negative_signal_bull_c5,q40,edge20,edge20,next_0934_close,negative_signal_bull,5,0.17732355695703905,0.10030712331190442,67.0,False,30,0.5333333333333333,0.049343474362853135,0.12798008259418592,1.9363915880688323,0.009851308719835503,6,6,0.010378668175838709,5,5,0.00777085542626484,4,4
q50_all_edge10_next_open_positive_signal_inverse_c10,q50,all,edge10,next_open,positive_signal_inverse,10,0.010819052171642585,0.24153639896594215,,True,53,0.5471698113207547,0.2255718007242995,-0.2147527485526569,44.923005883919465,0.0006010584539801436,11,1,0.010109063714553564,8,1,-0.020110730131492904,7,1
q40_edge33_edge20_next_open_negative_signal_bull_c10,q40,edge33,edge20,next_open,negative_signal_bull,10,0.15633890982769372,0.20029176418757533,145.0,False,49,0.5306122448979592,-0.03696082661174582,0.19329973643943954,2.166854696845859,0.00868549499042743,8,3,0.010027629048023035,7,2,0.024187520646565208,5,2
q40_edge20_edge20_next_open_negative_signal_bull_c10,q40,edge20,edge20,next_open,negative_signal_bull,10,0.14993257531590976,0.09778361101890401,47.0,False,30,0.5333333333333333,0.02495577155490969,0.12497680376100007,2.0917629325158638,0.008329587517550542,7,6,0.00960054008057077,6,5,0.006870047596489052,5,4
q40_edge25_always_next_0934_close_positive_signal_inverse_c10,q40,edge25,always,next_0934_close,positive_signal_inverse,10,0.06969449951371065,0.3669685664308114,,True,83,0.5180722891566265,0.42728029667454803,-0.3575857971608374,7.838992793209103,0.0038719166396505916,10,0,0.009467610742270567,8,0,-0.024604655615364356,7,0
