account_notional,participation,execution,period_type,period,net_return
25000,0.1,primary_250ms_2bp,weekly,2021-12-11/2021-12-17,0.018167592081583656
25000,0.1,primary_250ms_2bp,weekly,2021-12-18/2021-12-24,0.0007325310937812441
25000,0.1,primary_250ms_2bp,weekly,2021-12-25/2021-12-31,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-01-01/2022-01-07,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-01-08/2022-01-14,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-01-15/2022-01-21,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-01-22/2022-01-28,0.016829565126974557
25000,0.1,primary_250ms_2bp,weekly,2022-01-29/2022-02-04,-0.011651850669865921
25000,0.1,primary_250ms_2bp,weekly,2022-02-05/2022-02-11,0.011596150689862004
25000,0.1,primary_250ms_2bp,weekly,2022-02-12/2022-02-18,-9.263427314536626e-05
25000,0.1,primary_250ms_2bp,weekly,2022-02-19/2022-02-25,0.0019287766446709643
25000,0.1,primary_250ms_2bp,weekly,2022-02-26/2022-03-04,0.0037195648870225425
25000,0.1,primary_250ms_2bp,weekly,2022-03-05/2022-03-11,-0.005308973405318901
25000,0.1,primary_250ms_2bp,weekly,2022-03-12/2022-03-18,-0.009622661867626489
25000,0.1,primary_250ms_2bp,weekly,2022-03-19/2022-03-25,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-03-26/2022-04-01,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-04-02/2022-04-08,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-04-09/2022-04-15,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-04-16/2022-04-22,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-04-23/2022-04-29,0.0015367230553889268
25000,0.1,primary_250ms_2bp,weekly,2022-04-30/2022-05-06,-0.00886995160967803
25000,0.1,primary_250ms_2bp,weekly,2022-05-07/2022-05-13,0.015855213757248614
25000,0.1,primary_250ms_2bp,weekly,2022-05-14/2022-05-20,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-05-21/2022-05-27,-0.0003733653269345987
25000,0.1,primary_250ms_2bp,weekly,2022-05-28/2022-06-03,-0.0046927414517096535
25000,0.1,primary_250ms_2bp,weekly,2022-06-04/2022-06-10,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-06-11/2022-06-17,0.008196062387522485
25000,0.1,primary_250ms_2bp,weekly,2022-06-18/2022-06-24,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-06-25/2022-07-01,0.0025575071385723716
25000,0.1,primary_250ms_2bp,weekly,2022-07-02/2022-07-08,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-07-09/2022-07-15,0.0010298340331934613
25000,0.1,primary_250ms_2bp,weekly,2022-07-16/2022-07-22,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-07-23/2022-07-29,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-07-30/2022-08-05,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-08-06/2022-08-12,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-08-13/2022-08-19,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-08-20/2022-08-26,0.002641466106778668
25000,0.1,primary_250ms_2bp,weekly,2022-08-27/2022-09-02,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-09-03/2022-09-09,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-09-10/2022-09-16,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-09-17/2022-09-23,-0.035350903739252044
25000,0.1,primary_250ms_2bp,weekly,2022-09-24/2022-09-30,0.00260539252149569
25000,0.1,primary_250ms_2bp,weekly,2022-10-01/2022-10-07,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-10-08/2022-10-14,-0.013005402919416143
25000,0.1,primary_250ms_2bp,weekly,2022-10-15/2022-10-21,0.0005256708658268238
25000,0.1,primary_250ms_2bp,weekly,2022-10-22/2022-10-28,0.00589981923615284
25000,0.1,primary_250ms_2bp,weekly,2022-10-29/2022-11-04,0.00244753249350125
25000,0.1,primary_250ms_2bp,weekly,2022-11-05/2022-11-11,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-11-12/2022-11-18,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-11-19/2022-11-25,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-11-26/2022-12-02,0.00020816316736643452
25000,0.1,primary_250ms_2bp,weekly,2022-12-03/2022-12-09,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-12-10/2022-12-16,0.00936611797640468
25000,0.1,primary_250ms_2bp,weekly,2022-12-17/2022-12-23,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-12-24/2022-12-30,0.0
25000,0.1,primary_250ms_2bp,weekly,2022-12-31/2023-01-06,-0.0032065250949808097
25000,0.1,primary_250ms_2bp,weekly,2023-01-07/2023-01-13,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-01-14/2023-01-20,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-01-21/2023-01-27,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-01-28/2023-02-03,0.00685708722255553
25000,0.1,primary_250ms_2bp,weekly,2023-02-04/2023-02-10,-0.01631507138572278
25000,0.1,primary_250ms_2bp,weekly,2023-02-11/2023-02-17,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-02-18/2023-02-24,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-02-25/2023-03-03,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-03-04/2023-03-10,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-03-11/2023-03-17,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-03-18/2023-03-24,0.006454920215956807
25000,0.1,primary_250ms_2bp,weekly,2023-03-25/2023-03-31,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-04-01/2023-04-07,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-04-08/2023-04-14,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-04-15/2023-04-21,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-04-22/2023-04-28,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-04-29/2023-05-05,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-05-06/2023-05-12,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-05-13/2023-05-19,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-05-20/2023-05-26,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-05-27/2023-06-02,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-06-03/2023-06-09,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-06-10/2023-06-16,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-06-17/2023-06-23,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-06-24/2023-06-30,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-07-01/2023-07-07,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-07-08/2023-07-14,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-07-15/2023-07-21,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-07-22/2023-07-28,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-07-29/2023-08-04,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-08-05/2023-08-11,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-08-12/2023-08-18,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-08-19/2023-08-25,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-08-26/2023-09-01,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-09-02/2023-09-08,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-09-09/2023-09-15,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-09-16/2023-09-22,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-09-23/2023-09-29,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-09-30/2023-10-06,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-10-07/2023-10-13,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-10-14/2023-10-20,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-10-21/2023-10-27,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-10-28/2023-11-03,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-11-04/2023-11-10,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-11-11/2023-11-17,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-11-18/2023-11-24,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-11-25/2023-12-01,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-12-02/2023-12-08,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-12-09/2023-12-15,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-12-16/2023-12-22,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-12-23/2023-12-29,0.0
25000,0.1,primary_250ms_2bp,weekly,2023-12-30/2024-01-05,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-01-06/2024-01-12,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-01-13/2024-01-19,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-01-20/2024-01-26,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-01-27/2024-02-02,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-02-03/2024-02-09,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-02-10/2024-02-16,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-02-17/2024-02-23,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-02-24/2024-03-01,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-03-02/2024-03-08,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-03-09/2024-03-15,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-03-16/2024-03-22,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-03-23/2024-03-29,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-03-30/2024-04-05,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-04-06/2024-04-12,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-04-13/2024-04-19,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-04-20/2024-04-26,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-04-27/2024-05-03,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-05-04/2024-05-10,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-05-11/2024-05-17,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-05-18/2024-05-24,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-05-25/2024-05-31,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-06-01/2024-06-07,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-06-08/2024-06-14,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-06-15/2024-06-21,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-06-22/2024-06-28,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-06-29/2024-07-05,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-07-06/2024-07-12,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-07-13/2024-07-19,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-07-20/2024-07-26,0.004080732653469298
25000,0.1,primary_250ms_2bp,weekly,2024-07-27/2024-08-02,0.0024285142971405623
25000,0.1,primary_250ms_2bp,weekly,2024-08-03/2024-08-09,-0.0005540771045791484
25000,0.1,primary_250ms_2bp,weekly,2024-08-10/2024-08-16,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-08-17/2024-08-23,0.0032966366726655343
25000,0.1,primary_250ms_2bp,weekly,2024-08-24/2024-08-30,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-08-31/2024-09-06,0.007878189562087553
25000,0.1,primary_250ms_2bp,weekly,2024-09-07/2024-09-13,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-09-14/2024-09-20,0.00526330533893216
25000,0.1,primary_250ms_2bp,weekly,2024-09-21/2024-09-27,0.0015595632873425158
25000,0.1,primary_250ms_2bp,weekly,2024-09-28/2024-10-04,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-10-05/2024-10-11,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-10-12/2024-10-18,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-10-19/2024-10-25,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-10-26/2024-11-01,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-11-02/2024-11-08,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-11-09/2024-11-15,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-11-16/2024-11-22,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-11-23/2024-11-29,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-11-30/2024-12-06,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-12-07/2024-12-13,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-12-14/2024-12-20,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-12-21/2024-12-27,0.0
25000,0.1,primary_250ms_2bp,weekly,2024-12-28/2025-01-03,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-01-04/2025-01-10,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-01-11/2025-01-17,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-01-18/2025-01-24,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-01-25/2025-01-31,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-02-01/2025-02-07,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-02-08/2025-02-14,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-02-15/2025-02-21,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-02-22/2025-02-28,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-03-01/2025-03-07,0.0014439448110378122
25000,0.1,primary_250ms_2bp,weekly,2025-03-08/2025-03-14,-0.003712286342731447
25000,0.1,primary_250ms_2bp,weekly,2025-03-15/2025-03-21,-0.00479469322135565
25000,0.1,primary_250ms_2bp,weekly,2025-03-22/2025-03-28,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-03-29/2025-04-04,-0.0024097820435912756
25000,0.1,primary_250ms_2bp,weekly,2025-04-05/2025-04-11,0.166176145010998
25000,0.1,primary_250ms_2bp,weekly,2025-04-12/2025-04-18,-7.534493101377828e-06
25000,0.1,primary_250ms_2bp,weekly,2025-04-19/2025-04-25,-0.0004916392721455515
25000,0.1,primary_250ms_2bp,weekly,2025-04-26/2025-05-02,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-05-03/2025-05-09,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-05-10/2025-05-16,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-05-17/2025-05-23,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-05-24/2025-05-30,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-05-31/2025-06-06,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-06-07/2025-06-13,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-06-14/2025-06-20,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-06-21/2025-06-27,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-06-28/2025-07-04,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-07-05/2025-07-11,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-07-12/2025-07-18,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-07-19/2025-07-25,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-07-26/2025-08-01,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-08-02/2025-08-08,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-08-09/2025-08-15,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-08-16/2025-08-22,-0.013859232793441284
25000,0.1,primary_250ms_2bp,weekly,2025-08-23/2025-08-29,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-08-30/2025-09-05,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-09-06/2025-09-12,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-09-13/2025-09-19,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-09-20/2025-09-26,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-09-27/2025-10-03,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-10-04/2025-10-10,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-10-11/2025-10-17,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-10-18/2025-10-24,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-10-25/2025-10-31,0.0018774853029394135
25000,0.1,primary_250ms_2bp,weekly,2025-11-01/2025-11-07,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-11-08/2025-11-14,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-11-15/2025-11-21,-0.01804828794241156
25000,0.1,primary_250ms_2bp,weekly,2025-11-22/2025-11-28,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-11-29/2025-12-05,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-12-06/2025-12-12,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-12-13/2025-12-19,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-12-20/2025-12-26,0.0
25000,0.1,primary_250ms_2bp,weekly,2025-12-27/2026-01-02,0.0
25000,0.1,primary_250ms_2bp,weekly,2026-01-03/2026-01-09,0.0
25000,0.1,primary_250ms_2bp,weekly,2026-01-10/2026-01-16,0.0
25000,0.1,primary_250ms_2bp,weekly,2026-01-17/2026-01-23,0.0
25000,0.1,primary_250ms_2bp,weekly,2026-01-24/2026-01-30,0.0
25000,0.1,primary_250ms_2bp,weekly,2026-01-31/2026-02-06,0.01923035992801434
25000,0.1,primary_250ms_2bp,weekly,2026-02-07/2026-02-13,0.0
25000,0.1,primary_250ms_2bp,weekly,2026-02-14/2026-02-20,0.010518360087982374
25000,0.1,primary_250ms_2bp,weekly,2026-02-21/2026-02-27,0.0
25000,0.1,primary_250ms_2bp,weekly,2026-02-28/2026-03-06,0.0
25000,0.1,primary_250ms_2bp,weekly,2026-03-07/2026-03-13,0.0
25000,0.1,primary_250ms_2bp,weekly,2026-03-14/2026-03-20,0.0
25000,0.1,primary_250ms_2bp,weekly,2026-03-21/2026-03-27,0.0
25000,0.1,primary_250ms_2bp,weekly,2026-03-28/2026-04-03,0.002543508578284263
25000,0.1,primary_250ms_2bp,weekly,2026-04-04/2026-04-10,0.0
25000,0.1,primary_250ms_2bp,weekly,2026-04-11/2026-04-17,0.0
25000,0.1,primary_250ms_2bp,weekly,2026-04-18/2026-04-24,0.0
25000,0.1,primary_250ms_2bp,weekly,2026-04-25/2026-05-01,0.0
25000,0.1,primary_250ms_2bp,monthly,2019-06,0.0
25000,0.1,primary_250ms_2bp,monthly,2019-07,0.0
25000,0.1,primary_250ms_2bp,monthly,2019-08,-0.005343210557888443
25000,0.1,primary_250ms_2bp,monthly,2019-09,-0.001233161367726422
25000,0.1,primary_250ms_2bp,monthly,2019-10,-0.0001956904619076171
25000,0.1,primary_250ms_2bp,monthly,2019-11,0.0
25000,0.1,primary_250ms_2bp,monthly,2019-12,0.0
25000,0.1,primary_250ms_2bp,monthly,2020-01,0.00026847190561887275
25000,0.1,primary_250ms_2bp,monthly,2020-02,-0.0033249382123574965
25000,0.1,primary_250ms_2bp,monthly,2020-03,0.022478753849230478
25000,0.1,primary_250ms_2bp,monthly,2020-04,-0.013548746570685742
25000,0.1,primary_250ms_2bp,monthly,2020-05,0.0
25000,0.1,primary_250ms_2bp,monthly,2020-06,-0.00257565206958608
25000,0.1,primary_250ms_2bp,monthly,2020-07,1.913937212557597e-05
25000,0.1,primary_250ms_2bp,monthly,2020-08,0.0
25000,0.1,primary_250ms_2bp,monthly,2020-09,0.004149855628874315
25000,0.1,primary_250ms_2bp,monthly,2020-10,-0.002183153769246098
25000,0.1,primary_250ms_2bp,monthly,2020-11,0.0016062755448910354
25000,0.1,primary_250ms_2bp,monthly,2020-12,0.0
25000,0.1,primary_250ms_2bp,monthly,2021-01,0.0
25000,0.1,primary_250ms_2bp,monthly,2021-02,0.0
25000,0.1,primary_250ms_2bp,monthly,2021-03,0.01881951241751644
25000,0.1,primary_250ms_2bp,monthly,2021-04,0.0
25000,0.1,primary_250ms_2bp,monthly,2021-05,0.0
25000,0.1,primary_250ms_2bp,monthly,2021-06,-0.00047308458308338076
25000,0.1,primary_250ms_2bp,monthly,2021-07,0.0
25000,0.1,primary_250ms_2bp,monthly,2021-08,0.0
25000,0.1,primary_250ms_2bp,monthly,2021-09,0.0
25000,0.1,primary_250ms_2bp,monthly,2021-10,0.0
25000,0.1,primary_250ms_2bp,monthly,2021-11,0.0
25000,0.1,primary_250ms_2bp,monthly,2021-12,0.0189001231753649
25000,0.1,primary_250ms_2bp,monthly,2022-01,0.016829565126974557
25000,0.1,primary_250ms_2bp,monthly,2022-02,0.0017804423915216802
25000,0.1,primary_250ms_2bp,monthly,2022-03,-0.011212070385922847
25000,0.1,primary_250ms_2bp,monthly,2022-04,0.0015367230553889268
25000,0.1,primary_250ms_2bp,monthly,2022-05,0.006611896820635984
25000,0.1,primary_250ms_2bp,monthly,2022-06,0.006060828074385204
25000,0.1,primary_250ms_2bp,monthly,2022-07,0.0010298340331934613
25000,0.1,primary_250ms_2bp,monthly,2022-08,0.002641466106778668
25000,0.1,primary_250ms_2bp,monthly,2022-09,-0.03274551121775635
25000,0.1,primary_250ms_2bp,monthly,2022-10,-0.006579912817436478
25000,0.1,primary_250ms_2bp,monthly,2022-11,0.0026556956608676844
25000,0.1,primary_250ms_2bp,monthly,2022-12,0.00936611797640468
25000,0.1,primary_250ms_2bp,monthly,2023-01,-0.0032065250949808097
25000,0.1,primary_250ms_2bp,monthly,2023-02,-0.00945798416316725
25000,0.1,primary_250ms_2bp,monthly,2023-03,0.006454920215956807
25000,0.1,primary_250ms_2bp,monthly,2023-04,0.0
25000,0.1,primary_250ms_2bp,monthly,2023-05,0.0
25000,0.1,primary_250ms_2bp,monthly,2023-06,0.0
25000,0.1,primary_250ms_2bp,monthly,2023-07,0.0
25000,0.1,primary_250ms_2bp,monthly,2023-08,0.0
25000,0.1,primary_250ms_2bp,monthly,2023-09,0.0
25000,0.1,primary_250ms_2bp,monthly,2023-10,0.0
25000,0.1,primary_250ms_2bp,monthly,2023-11,0.0
25000,0.1,primary_250ms_2bp,monthly,2023-12,0.0
25000,0.1,primary_250ms_2bp,monthly,2024-01,0.0
25000,0.1,primary_250ms_2bp,monthly,2024-02,0.0
25000,0.1,primary_250ms_2bp,monthly,2024-03,0.0
25000,0.1,primary_250ms_2bp,monthly,2024-04,0.0
25000,0.1,primary_250ms_2bp,monthly,2024-05,0.0
25000,0.1,primary_250ms_2bp,monthly,2024-06,0.0
25000,0.1,primary_250ms_2bp,monthly,2024-07,0.004080732653469298
25000,0.1,primary_250ms_2bp,monthly,2024-08,0.005171073865226948
25000,0.1,primary_250ms_2bp,monthly,2024-09,0.014701058188362228
25000,0.1,primary_250ms_2bp,monthly,2024-10,0.0
25000,0.1,primary_250ms_2bp,monthly,2024-11,0.0
25000,0.1,primary_250ms_2bp,monthly,2024-12,0.0
25000,0.1,primary_250ms_2bp,monthly,2025-01,0.0
25000,0.1,primary_250ms_2bp,monthly,2025-02,0.0
25000,0.1,primary_250ms_2bp,monthly,2025-03,-0.0070630347530492845
25000,0.1,primary_250ms_2bp,monthly,2025-04,0.16326718920215982
25000,0.1,primary_250ms_2bp,monthly,2025-05,0.0
25000,0.1,primary_250ms_2bp,monthly,2025-06,0.0
25000,0.1,primary_250ms_2bp,monthly,2025-07,0.0
25000,0.1,primary_250ms_2bp,monthly,2025-08,-0.013859232793441284
25000,0.1,primary_250ms_2bp,monthly,2025-09,0.0
25000,0.1,primary_250ms_2bp,monthly,2025-10,0.0018774853029394135
25000,0.1,primary_250ms_2bp,monthly,2025-11,-0.01804828794241156
25000,0.1,primary_250ms_2bp,monthly,2025-12,0.0
25000,0.1,primary_250ms_2bp,monthly,2026-01,0.0
25000,0.1,primary_250ms_2bp,monthly,2026-02,0.02974872001599671
25000,0.1,primary_250ms_2bp,monthly,2026-03,0.0
25000,0.1,primary_250ms_2bp,monthly,2026-04,0.002543508578284263
25000,0.1,primary_250ms_2bp,yearly,2019,-0.0067720623875224826
25000,0.1,primary_250ms_2bp,yearly,2020,0.006890005678864865
25000,0.1,primary_250ms_2bp,yearly,2021,0.03724655100979796
25000,0.1,primary_250ms_2bp,yearly,2022,-0.002024925174964833
25000,0.1,primary_250ms_2bp,yearly,2023,-0.006209589042191252
25000,0.1,primary_250ms_2bp,yearly,2024,0.023952864707058475
25000,0.1,primary_250ms_2bp,yearly,2025,0.1261741190161971
25000,0.1,primary_250ms_2bp,yearly,2026,0.03229222859428098
25000,0.1,stress_1000ms_5bp,weekly,2019-06-15/2019-06-21,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-06-22/2019-06-28,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-06-29/2019-07-05,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-07-06/2019-07-12,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-07-13/2019-07-19,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-07-20/2019-07-26,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-07-27/2019-08-02,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-08-03/2019-08-09,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-08-10/2019-08-16,-0.0003037611899393147
25000,0.1,stress_1000ms_5bp,weekly,2019-08-17/2019-08-23,-0.005156734909882596
25000,0.1,stress_1000ms_5bp,weekly,2019-08-24/2019-08-30,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-08-31/2019-09-06,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-09-07/2019-09-13,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-09-14/2019-09-20,-0.0010998007137964997
25000,0.1,stress_1000ms_5bp,weekly,2019-09-21/2019-09-27,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-09-28/2019-10-04,-5.7986415411744815e-05
25000,0.1,stress_1000ms_5bp,weekly,2019-10-05/2019-10-11,-0.00026300682047639194
25000,0.1,stress_1000ms_5bp,weekly,2019-10-12/2019-10-18,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-10-19/2019-10-25,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-10-26/2019-11-01,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-11-02/2019-11-08,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-11-09/2019-11-15,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-11-16/2019-11-22,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-11-23/2019-11-29,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-11-30/2019-12-06,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-12-07/2019-12-13,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-12-14/2019-12-20,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-12-21/2019-12-27,0.0
25000,0.1,stress_1000ms_5bp,weekly,2019-12-28/2020-01-03,0.0
25000,0.1,stress_1000ms_5bp,weekly,2020-01-04/2020-01-10,0.0
25000,0.1,stress_1000ms_5bp,weekly,2020-01-11/2020-01-17,0.0
25000,0.1,stress_1000ms_5bp,weekly,2020-01-18/2020-01-24,0.0
25000,0.1,stress_1000ms_5bp,weekly,2020-01-25/2020-01-31,0.0002651399007355317
25000,0.1,stress_1000ms_5bp,weekly,2020-02-01/2020-02-07,0.0
